gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3958910770,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10238841642,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Lythrum,Lythrum salicaria,,SPECIES,Lythrum salicaria L.,Lythrum salicaria L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.552958,8.825936,48,,449.62,0,,,17.08.20 10:37,17,8,2020,3188736,3188736,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:42,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3958885135,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10279402830,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus sanguinea,,SPECIES,Cornus sanguinea L.,Cornus sanguinea L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.585049,8.801453,32,,378.05,0,,,12.11.20 11:29,12,11,2020,3082234,3082234,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:57,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3958825310,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10602448197,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,Campanula glomerata,,SPECIES,Campanula glomerata L.,Campanula glomerata L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.577695,8.798805,32,,423.03,0,,,28.05.22 12:23,28,5,2022,5409933,5409933,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:48,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3958806984,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10579671823,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium ursinum,,SPECIES,Allium ursinum L.,Allium ursinum L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.582857,8.798157,19,,426.07,0,,,09.05.22 10:12,9,5,2022,2857601,2857601,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 01:02,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3958802624,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10576530994,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,Galium odoratum,,SPECIES,Galium odoratum (L.) Scop.,Galium odoratum (L.) Scop.,(L.) Scop.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.569722,8.813333,10,,457,0,,,07.05.22 09:49,7,5,2022,2914642,2914642,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 01:05,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3958769662,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10351157960,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,Silene dioica,,SPECIES,Silene dioica (L.) Clairv.,Silene dioica (L.) Clairv.,(L.) Clairv.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.572599,8.780066,,,450.2,0,,,13.05.21 08:52,13,5,2021,5384795,5384795,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:57,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3958435492,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10583168101,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,Vicia sepium,,SPECIES,Vicia sepium L.,Vicia sepium L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.584444,8.797312,17,,421,0,,,12.05.22 13:50,12,5,2022,2974786,2974786,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:49,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3958336188,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10091935265,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum vulgare,,SPECIES,Hordeum vulgare L.,Hordeum vulgare L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.56001,8.823841,10,,394.94,0,,,03.07.19 17:00,3,7,2019,2706056,2706056,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:39,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3958256830,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10416219428,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Clematis,Clematis vitalba,,SPECIES,Clematis vitalba L.,Clematis vitalba L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.578682,8.818467,12,,426.65,0,,,04.07.21 07:19,4,7,2021,3033558,3033558,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 01:03,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3958206291,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10263769625,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia helioscopia,,SPECIES,Euphorbia helioscopia L.,Euphorbia helioscopia L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.586191,8.785551,34,,417.98,0,,,04.10.20 14:16,4,10,2020,3066367,3066367,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:59,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3958186591,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10554279633,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Alliaria,Alliaria petiolata,,SPECIES,Alliaria petiolata (M.Bieb.) Cavara & Grande,Alliaria petiolata (M.Bieb.) Cavara & Grande,(M.Bieb.) Cavara & Grande,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.566329,8.828284,15,,391.56,0,,,15.04.22 11:48,15,4,2022,5376075,5376075,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:49,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
