gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3959781104,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10577769999,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium ursinum,,SPECIES,Allium ursinum L.,Allium ursinum L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.952778,7.445556,12,,585,0,,,2022-05-08T07:55:15.278,8,5,2022,2857601,2857601,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:49:32.401Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959753821,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10575617728,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Lunaria,Lunaria rediviva,,SPECIES,Lunaria rediviva L.,Lunaria rediviva L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.953224,7.444947,16,,577.99,0,,,2022-05-06T11:53:28.772,6,5,2022,5373322,5373322,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:50:50.956Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959669557,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10641004407,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Dianthus,Dianthus armeria,,SPECIES,Dianthus armeria L.,Dianthus armeria L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.95844,7.446316,10,,540.44,0,,,2022-07-04T14:34:40.84,4,7,2022,3085413,3085413,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:49:27.665Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959653925,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10342193688,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia Benth.,Benth.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.95113,7.454733,10,,522.77,0,,,2021-05-03T21:42:51.934,3,5,2021,2928226,2928226,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:48:56.471Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959635650,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10326416887,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,Silene dioica,,SPECIES,Silene dioica (L.) Clairv.,Silene dioica (L.) Clairv.,(L.) Clairv.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.953459,7.444988,65,,527.21,0,,,2021-04-16T10:32:39.72,16,4,2021,5384795,5384795,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:50:07.045Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959610435,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10550715894,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Alliaria,Alliaria petiolata,,SPECIES,Alliaria petiolata (M.Bieb.) Cavara & Grande,Alliaria petiolata (M.Bieb.) Cavara & Grande,(M.Bieb.) Cavara & Grande,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.951688,7.444278,116,,600.4,0,,,2022-04-10T13:11:22.639,10,4,2022,5376075,5376075,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:49:24.148Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959565850,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10621511534,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium nodosum,,SPECIES,Geranium nodosum L.,Geranium nodosum L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.958434,7.454614,8,,559.48,0,,,2022-06-13T13:55:51.078,13,6,2022,2890287,2890287,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:49:35.133Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959516385,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10578214169,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Geum,Geum rivale,,SPECIES,Geum rivale L.,Geum rivale L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.951832,7.443132,66,,501.42,0,,,2022-05-08T11:43:31.386,8,5,2022,5369701,5369701,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:50:47.407Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959506205,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10578224482,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Adoxaceae,Sambucus,Sambucus ebulus,,SPECIES,Sambucus ebulus L.,Sambucus ebulus L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.953163,7.444829,24,,464.22,0,,,2022-05-08T11:48:26.109,8,5,2022,2888722,2888722,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:50:49.777Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959475409,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10308462195,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Erythronium,Erythronium dens-canis,,SPECIES,Erythronium dens-canis L.,Erythronium dens-canis L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.953262,7.445033,36,,523.33,0,,,2021-03-13T08:51:17.629,13,3,2021,2752849,2752849,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:50:12.519Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
