Taxon ID,Gruppe,Trivialname,Taxon,Link zum Taxon,Gemeinde(n),Kanton(e),Fundort,Höhe,Koordx,Koordy,Radius,Räumliche Zusammenfassung,Anzahl,n Nachweise,Jahr,Monat,Tag,Fortpflanzungsnachweis,Herkunft,"Beobachter/in, Sammler/in",ID Beobachtung,Rote Liste,Priorität CH,UZL,WZL,Massnahmebedarf,Monitoring-Bedarf,NHV,SMARAGD,infoflora: Kantonaler Schutzstatus,infoflora: Rote Liste regional,Habitat,Substrat,swisslichens: Ecotyp,Ordnung,Familie,swissfungi: funktionelle Gruppe,Indigenat CH,Standortfremd,Einführung
infoflora:76800,Gefässpflanzen,Acker-Glockenblume,Campanula rapunculoides L.,www.infoflora.ch/flora/1008610,Basel,BS,Mauer,250-256,"2611107","1267940","12",A,,,"2022","3","20",,"Flora beider Basel, Philippe Wyss",Wyss Philippe,"11388050",LC,K,L,,,,,,,LC,,,,,Campanulaceae,,INN,,
infoflora:76900,Gefässpflanzen,Rapunzel-Glockenblume,Campanula rapunculus L.,www.infoflora.ch/flora/1008620,Basel,BS,"Erdbock-Rasen St. Johann. Wiesen, Weiden, Scherrasen. Hauptnutzung: Fliessgewaesser.",250-255,"2610898","1268527","224",A,Bestandesklasse: klein,,"2008","6","5",,Kanton Basel Stadt (Naturinventar),Lüthi Roland,"4151204",LC,K,L,,,,,,,LC,,,,,Campanulaceae,,INN,,
infoflora:76900,Gefässpflanzen,Rapunzel-Glockenblume,Campanula rapunculus L.,www.infoflora.ch/flora/1008620,Basel,BS,,"254","2610893","1268409","2",A,,,"2022","5","10",,"Flora beider Basel, Werner Hecker",Hecker Werner,"11807409",LC,K,L,,,,,,,LC,,,,,Campanulaceae,,INN,,
infoflora:76900,Gefässpflanzen,Rapunzel-Glockenblume,Campanula rapunculus L.,www.infoflora.ch/flora/1008620,Basel,BS,,250-255,"2610900","1268373","2",A,,,"2022","5","10",,"Flora beider Basel, Werner Hecker",Hecker Werner,"11807416",LC,K,L,,,,,,,LC,,,,,Campanulaceae,,INN,,
infoflora:76900,Gefässpflanzen,Rapunzel-Glockenblume,Campanula rapunculus L.,www.infoflora.ch/flora/1008620,Basel,BS,,"253","2610890","1268431","2",A,,,"2022","5","10",,"Flora beider Basel, Werner Hecker",Hecker Werner,"11807406",LC,K,L,,,,,,,LC,,,,,Campanulaceae,,INN,,
infoflora:77100,Gefässpflanzen,Rundblättrige Glockenblume,Campanula rotundifolia L.,www.infoflora.ch/flora/1008640,Basel,BS,"St. Johannspark Wiese/Ruderal. Wiesen, Weiden, Scherrasen. Hauptnutzung: oeffentliche Parks, Anlagen, Friedhoefe.",255-257,"2610793","1268575","105",A,Bestandesklasse: mittel,,"2008","6","13",,Kanton Basel Stadt (Naturinventar),Knecht Daniel,"4155713",LC,K,,,,,,,,LC,,,,,Campanulaceae,,INN,,
infoflora:77100,Gefässpflanzen,Rundblättrige Glockenblume,Campanula rotundifolia L.,www.infoflora.ch/flora/1008640,Basel,BS,"Grossbasler Rheinberme zw. Hotel Drei König und Johanniterbrücke. Ruderalstandorte, Trittfluren, Pflaesterungen. Hauptnutzung: Fliessgewaesser.",250-256,"2611054","1268042","183",A,Bestandesklasse: mittel,,"2008","7","9",,Kanton Basel Stadt (Naturinventar),Lüthi Roland,"4151141",LC,K,,,,,,,,LC,,,,,Campanulaceae,,INN,,
infoflora:77100,Gefässpflanzen,Rundblättrige Glockenblume,Campanula rotundifolia L.,www.infoflora.ch/flora/1008640,Basel,BS,"Gepflästerte Bermen zw. Johanniterbrücke und Dreirosenbrücke. Ruderalstandorte, Trittfluren, Pflaesterungen. Hauptnutzung: Fliessgewaesser.",250-255,"2610927","1268549","345",A,Bestandesklasse: klein,,"2008","7","9",,Kanton Basel Stadt (Naturinventar),Lüthi Roland,"4151208",LC,K,,,,,,,,LC,,,,,Campanulaceae,,INN,,
infoflora:77100,Gefässpflanzen,Rundblättrige Glockenblume,Campanula rotundifolia L.,www.infoflora.ch/flora/1008640,Basel,BS,"Bei Bad St. Johann; Mauer an Rheinufer",255-260,"2610952","1268234","5",A,1–10 (Individuen),,"2020","12","16",,"Info Flora, Lucas Förderer",Förderer Lucas,"10027272",LC,K,,,,,,,,LC,"TypoCH 9 : Bauten, Anlagen",,,,Campanulaceae,,INN,,
infoflora:77100,Gefässpflanzen,Rundblättrige Glockenblume,Campanula rotundifolia L.,www.infoflora.ch/flora/1008640,Basel,BS,,"253","2610969","1268188","2",A,,,"2022","5","10",,"Flora beider Basel, Werner Hecker",Hecker Werner,"11807432",LC,K,,,,,,,,LC,,,,,Campanulaceae,,INN,,
