Taxon ID,Gruppe,Trivialname,Taxon,Link zum Taxon,Gemeinde(n),Kanton(e),Fundort,Höhe,Koordx,Koordy,Radius,Räumliche Zusammenfassung,Anzahl,n Nachweise,Jahr,Monat,Tag,Fortpflanzungsnachweis,Herkunft,"Beobachter/in, Sammler/in",ID Beobachtung,Rote Liste,Priorität CH,UZL,WZL,Massnahmebedarf,Monitoring-Bedarf,NHV,SMARAGD,infoflora: Kantonaler Schutzstatus,infoflora: Rote Liste regional,Habitat,Substrat,swisslichens: Ecotyp,Ordnung,Familie,swissfungi: funktionelle Gruppe,Indigenat CH,Standortfremd,Einführung
infoflora:244400,Gefässpflanzen,Gewöhnlicher Hornklee,Lotus corniculatus L.,www.infoflora.ch/flora/1027520,Zürich,ZH,Quadrant G6,404-474,"2682500","1249500","707",A,nicht selten: die Art kommt im Quadrat mit Populationen von über 200 Individuen und über eine Fläche von mehr als 100 Aren vor,,"1998",,,,Flora der Stadt Zürich (Landolt E.),Landolt Elias,"231667",LC,K,L,,,,,,,LC,,,,,Fabaceae,,INN,,
infoflora:245400,Gefässpflanzen,Garten-Mondviole,Lunaria annua L.,www.infoflora.ch/flora/1027600,Zürich,ZH,Quadrant G6,404-474,"2682500","1249500","707",A,sehr selten: die Art kommt im Quadrat mit weniger als 20 Individuen oder auf einer Fläche von insgesamt weniger als 1 Are vor,,"1998",,,,Flora der Stadt Zürich (Landolt E.),Landolt Elias,"223995",,,,,,,,,,,,,,,Brassicaceae,,NEO,"1",
infoflora:245400,Gefässpflanzen,Garten-Mondviole,Lunaria annua L.,www.infoflora.ch/flora/1027600,Zürich,ZH,Quadrant G7,403-431,"2682500","1248500","707",A,sehr selten: die Art kommt im Quadrat mit weniger als 20 Individuen oder auf einer Fläche von insgesamt weniger als 1 Are vor,,"1998",,,,Flora der Stadt Zürich (Landolt E.),Landolt Elias,"223996",,,,,,,,,,,,,,,Brassicaceae,,NEO,"1",
infoflora:249300,Gefässpflanzen,Tomate,Lycopersicon esculentum Mill.,www.infoflora.ch/flora/1027950,Zürich,ZH,Quadrant G6,404-474,"2682500","1249500","707",A,sehr selten: die Art kommt im Quadrat mit weniger als 20 Individuen oder auf einer Fläche von insgesamt weniger als 1 Are vor,,"1998",,,,Flora der Stadt Zürich (Landolt E.),Landolt Elias,"246433",,,,,,,,,,,,,,,Solanaceae,,NEO,"1",
infoflora:249300,Gefässpflanzen,Tomate,Lycopersicon esculentum Mill.,www.infoflora.ch/flora/1027950,Zürich,ZH,Quadrant G7,403-431,"2682500","1248500","707",A,sehr selten: die Art kommt im Quadrat mit weniger als 20 Individuen oder auf einer Fläche von insgesamt weniger als 1 Are vor,,"1998",,,,Flora der Stadt Zürich (Landolt E.),Landolt Elias,"246434",,,,,,,,,,,,,,,Solanaceae,,NEO,"1",
infoflora:249300,Gefässpflanzen,Tomate,Lycopersicon esculentum Mill.,www.infoflora.ch/flora/1027950,Zürich,ZH,,403-415,"2682843","1248844","50",A,,,"2012","9","14",,"Info Flora, Kim Lotterman",Lotterman Kim,"4187311",,,,,,,,,,,,,,,Solanaceae,,NEO,"1",
infoflora:249300,Gefässpflanzen,Tomate,Lycopersicon esculentum Mill.,www.infoflora.ch/flora/1027950,Zürich,ZH,,403-406,"2681850","1249272","25",A,,,"2020","8","16",,"Info Flora, Jonas Frei",Frei Jonas,"9711088",,,,,,,,,,,,,,,Solanaceae,,NEO,"1",
infoflora:249300,Gefässpflanzen,Tomate,Lycopersicon esculentum Mill.,www.infoflora.ch/flora/1027950,Zürich,ZH,,408-408,"2682605","1248350","17",A,,,"2020","8","7",,"Info Flora, Jonas Frei",Frei Jonas,"9684868",,,,,,,,,,,,,,,Solanaceae,,NEO,"1",
infoflora:251500,Gefässpflanzen,Pfennigkraut,Lysimachia nummularia L.,www.infoflora.ch/flora/1028090,Zürich,ZH,Quadrant G6,404-474,"2682500","1249500","707",A,nicht selten: die Art kommt im Quadrat mit Populationen von über 200 Individuen und über eine Fläche von mehr als 100 Aren vor,,"1998",,,,Flora der Stadt Zürich (Landolt E.),Landolt Elias,"241837",LC,K,,,,,,,,LC,,,,,Primulaceae,,INN,,
infoflora:251500,Gefässpflanzen,Pfennigkraut,Lysimachia nummularia L.,www.infoflora.ch/flora/1028090,Zürich,ZH,Quadrant G7,403-431,"2682500","1248500","707",A,nicht selten: die Art kommt im Quadrat mit Populationen von über 200 Individuen und über eine Fläche von mehr als 100 Aren vor,,"1998",,,,Flora der Stadt Zürich (Landolt E.),Landolt Elias,"241838",LC,K,,,,,,,,LC,,,,,Primulaceae,,INN,,
infoflora:251600,Gefässpflanzen,Punktierter Gilbweiderich,Lysimachia punctata L.,www.infoflora.ch/flora/1028100,Zürich,ZH,Quadrant G6,404-474,"2682500","1249500","707",A,sehr selten: die Art kommt im Quadrat mit weniger als 20 Individuen oder auf einer Fläche von insgesamt weniger als 1 Are vor,,"1998",,,,Flora der Stadt Zürich (Landolt E.),Landolt Elias,"241941",,,,,,,,,,,,,,,Primulaceae,,NEO,"1",
infoflora:251600,Gefässpflanzen,Punktierter Gilbweiderich,Lysimachia punctata L.,www.infoflora.ch/flora/1028100,Zürich,ZH,Quadrant G7,403-431,"2682500","1248500","707",A,sehr selten: die Art kommt im Quadrat mit weniger als 20 Individuen oder auf einer Fläche von insgesamt weniger als 1 Are vor,,"1998",,,,Flora der Stadt Zürich (Landolt E.),Landolt Elias,"241942",,,,,,,,,,,,,,,Primulaceae,,NEO,"1",
infoflora:251600,Gefässpflanzen,Punktierter Gilbweiderich,Lysimachia punctata L.,www.infoflora.ch/flora/1028100,Zürich,ZH,,432-434,"2682988","1249092","15",A,,,"2020","6","22",,"Info Flora, Ramon Müller",Müller Ramon,"9129551",,,,,,,,,,,,,,,Primulaceae,,NEO,"1",
infoflora:251800,Gefässpflanzen,Gemeiner Gilbweiderich,Lysimachia vulgaris L.,www.infoflora.ch/flora/1028120,Zürich,ZH,Quadrant G7,403-431,"2682500","1248500","707",A,selten: die Art kommt im Quadrat mit über 20 Individuen und insgesamt auf 1-100 Aren vor,,"1998",,,,Flora der Stadt Zürich (Landolt E.),Landolt Elias,"242041",LC,K,L,,,,,,,LC,,,,,Primulaceae,,INN,,
