Taxon_Id,Species,?,Years (min),Years (max)
1025030,Juncus inflexus L.,38,1972,2022
1025090,Juncus subnodulosus Schrank,5,1982,2016
1025110,Juncus tenuis Willd.,39,1982,2022
1025140,Juniperus communis L.,2,1950,1998
1025150,Juniperus communis L. subsp. communis,2,1950,1998
1025210,Kickxia elatine (L.) Dumort.,13,1950,2014
1025220,Kickxia spuria (L.) Dumort.,8,1950,1998
1025230,Knautia arvensis (L.) Coult.,35,1886,2021
1025240,Knautia dipsacifolia Kreutzer,9,1899,1998
1025470,Koeleria macrantha (Ledeb.) Schult.,4,1950,1995
1025480,Koeleria pyramidata (Lam.) P. Beauv.,7,1950,2021
1025490,Koeleria pyramidata aggr.,12,1950,2021
1025520,Koelreuteria paniculata Laxm.,8,2017,2022
1025530,Laburnum alpinum (Mill.) Bercht. & J. Presl,1,1998,1998
1025540,Laburnum anagyroides Medik.,10,1849,1998
1025560,Lactuca saligna L.,5,1887,1998
1025565,Lactuca sativa L.,6,1950,1950
1025580,Lactuca serriola L.,53,1887,2022
1025610,Lactuca virosa L.,4,1876,2018
1025640,Lagurus ovatus L.,7,1950,2020
1025650,Lamium album L.,7,1950,2019
1025660,Lamium amplexicaule L.,21,1876,2022
1025670,Lamium galeobdolon (L.) L.,86,1899,2022
1025690,Lamium galeobdolon subsp. argentatum (Smejkal) J. Duvign.,39,1998,2022
1025710,Lamium galeobdolon subsp. montanum (Pers.) Hayek,25,1982,2016
1025720,Lamium hybridum Vill.,1,1950,1966
1025730,Lamium maculatum (L.) L.,33,1849,2020
1025750,Lamium purpureum L.,36,1886,2022
1025770,Lappula squarrosa (Retz.) Dumort.,10,1950,1950
1025780,Lapsana communis L.,49,1982,2022
1025790,Lapsana communis L. subsp. communis,29,1989,2022
1025810,Larix decidua Mill.,5,1879,2022
1025860,Laserpitium latifolium L.,1,1982,1998
1025890,Laserpitium prutenicum L.,2,1850,1982
1025920,Lathraea squamaria L.,14,1886,2020
1025940,Lathyrus aphaca L.,13,1920,1950
1025960,Lathyrus cicera L.,2,1950,1950
1025980,Lathyrus hirsutus L.,5,1950,1950
1025990,Lathyrus latifolius L.,31,1998,2022
1026000,Lathyrus linifolius (Reichard) Bässler,5,1876,1998
1026020,Lathyrus nissolia L.,5,1950,1950
1026040,Lathyrus palustris L.,4,1950,1950
1026050,Lathyrus pratensis L.,31,1886,2022
1026060,Lathyrus sativus L.,1,1950,1950
1026080,Lathyrus sphaericus Retz.,4,1849,1910
1026090,Lathyrus sylvestris L.,6,1950,2022
1026100,Lathyrus tuberosus L.,2,1950,1950
1026120,Lathyrus vernus (L.) Bernh.,6,1886,1998
1026130,Lathyrus vernus (L.) Bernh. subsp. vernus,5,1982,1998
1026160,Lavandula angustifolia Mill.,19,1998,2021
1026200,Leersia oryzoides (L.) Sw.,1,1950,1966
1026210,Legousia hybrida (L.) Delarbre,2,1950,1998
1026220,Legousia speculum-veneris (L.) Chaix,6,1950,2016
1026230,Lemna gibba L.,5,1886,1972
1026240,Lemna minor L.,21,1972,2022
1026235,Lemna minor aggr.,22,1972,2022
1026250,Lemna minuta Humb. & al.,1,2018,2018
1026260,Lemna trisulca L.,9,1950,2019
1026280,Lens culinaris Medik.,5,1935,1950
1026290,Leontodon autumnalis L.,27,1982,2022
1026330,Leontodon hispidus L.,30,1886,2016
1026340,Leontodon hispidus L. subsp. hispidus,24,1886,2015
1026350,Leontodon hispidus subsp. danubialis (Jacq.) Simonk.,3,1886,1950
1026450,Leontodon saxatilis Lam.,20,1982,2013
1026480,Leonurus cardiaca L.,15,1876,2022
1026500,Lepidium campestre (L.) R. Br.,12,1950,2019
1026510,Lepidium densiflorum Schrad.,8,1950,1998
1026505,Lepidium densiflorum aggr.,17,1950,2021
1026520,Lepidium graminifolium L.,6,1950,1998
1026530,Lepidium latifolium L.,1,2018,2018
1026540,Lepidium neglectum Thell.,9,1950,2021
1026560,Lepidium ruderale L.,19,1950,2022
1026570,Lepidium sativum L.,13,1876,2016
1026580,Lepidium virginicum L.,49,1924,2022
1026650,Leucanthemum adustum (W. D. J. Koch) Gremli,1,1982,1998
1026700,Leucanthemum praecox (Horvatić) Horvatić,7,1950,1998
1026730,Leucanthemum vulgare Lam.,23,1886,2022
1026710,Leucanthemum vulgare aggr.,68,1886,2022
1026740,Leucanthemum ×superbum (J. W. Ingram) D. H. Kent,3,1998,2020
1026750,Leucojum aestivum L.,2,1876,2014
1026760,Leucojum vernum L.,61,1876,2022
1026780,Levisticum officinale W. D. J. Koch,5,1877,1998
1026840,Ligustrum ovalifolium Hausskn.,3,1998,2022
1026850,Ligustrum vulgare L.,39,1965,2022
1026890,Lilium martagon L.,12,1982,2021
1026910,Limosella aquatica L.,4,1886,1966
1026920,Linaria alpina (L.) Mill.,3,1950,2020
1026930,Linaria alpina (L.) Mill. subsp. alpina,2,1950,1998
1026970,Linaria genistifolia (L.) Mill.,1,2021,2021
1026990,Linaria genistifolia subsp. dalmatica (L.) Maire & Petitm.,1,2021,2021
1027000,Linaria maroccana Hook. f.,2,2017,2020
1027010,Linaria purpurea (L.) Mill.,29,1998,2022
1027020,Linaria repens (L.) Mill.,11,1876,2016
1027040,Linaria supina (L.) Chaz.,2,1950,1950
1027060,Linaria vulgaris Mill.,44,1982,2022
1027120,Linum bienne Mill.,1,1876,1876
1027130,Linum catharticum L.,20,1886,2019
1027170,Linum usitatissimum L.,6,1998,2016
1027220,Listera ovata (L.) R. Br.,21,1886,2022
1027230,Lithospermum officinale L.,14,1876,2021
1027240,Littorella uniflora (L.) Asch.,22,1836,1950
1027260,Lobelia erinus L.,1,2022,2022
1027280,Lobularia maritima (L.) Desv.,28,1998,2022
1027300,Lolium multiflorum Lam.,37,1884,2022
1027310,Lolium perenne L.,66,1884,2022
1027340,Lolium temulentum L.,12,1877,1966
1027360,Lomelosia graminifolia (L.) Greuter & Burdet,2,1849,1876
1027370,Lonicera alpigena L.,1,1982,1998
1027390,Lonicera caprifolium L.,1,1998,1998
1027410,Lonicera henryi Hemsl.,77,1998,2022
1027420,Lonicera japonica Thunb.,5,1997,2018
1027450,Lonicera nitida E. H. Wilson,2,2020,2022
1027460,Lonicera periclymenum L.,2,1982,1998
1027470,Lonicera pileata Oliv.,46,1998,2017
1027480,Lonicera tatarica L.,2,1892,2022
1027490,Lonicera xylosteum L.,57,1965,2022
1027520,Lotus corniculatus L.,56,1886,2022
1027510,Lotus corniculatus aggr.,71,1886,2022
1027540,Lotus maritimus L.,1,1950,1950
1027550,Lotus pedunculatus Cav.,8,1950,2022
1027560,Lotus tenuis Willd.,7,1950,1998
1027600,Lunaria annua L.,21,1876,2021
1027610,Lunaria rediviva L.,5,1998,2021
1027620,Lupinus albus L.,2,1876,1950
1027640,Lupinus polyphyllus Lindl.,2,1998,2020
1027700,Luzula campestris (L.) DC.,13,1886,2017
1027760,Luzula luzuloides (Lam.) Dandy & Wilmott,10,1899,2019
1027770,Luzula luzuloides (Lam.) Dandy & Wilmott subsp. luzuloides,6,1998,1998
1027790,Luzula multiflora (Ehrh.) Lej.,1,1982,1998
1027785,Luzula multiflora aggr.,1,1982,1998
1027820,Luzula nivea (L.) DC.,5,1982,2014
1027840,Luzula pilosa (L.) Willd.,7,1961,2022
1027910,Luzula sylvatica (Huds.) Gaudin,17,1998,2022
1027920,Luzula sylvatica aggr.,17,1998,2022
1027940,Lycium chinense Mill.,3,1950,1950
1027950,Lycopersicon esculentum Mill.,28,1892,2022
1027990,Lycopodium clavatum L.,1,1950,1950
1028030,Lycopus europaeus L.,21,1950,2022
1028080,Lysimachia nemorum L.,10,1961,2022
1028090,Lysimachia nummularia L.,39,1972,2022
1028100,Lysimachia punctata L.,28,1869,2021
1028110,Lysimachia thyrsiflora L.,5,1768,1998
1028120,Lysimachia vulgaris L.,16,1982,2022
1028130,Lythrum hyssopifolia L.,3,1950,1966
1028150,Lythrum salicaria L.,25,1982,2022
1028170,Macleaya cordata (Willd.) R. Br.,3,1950,1998
1028200,Mahonia aquifolium (Pursh) Nutt.,54,1849,2022
1028210,Maianthemum bifolium (L.) F. W. Schmidt,2,1982,1998
1028260,Malus pumila Mill.,1,1989,1989
1028270,Malus sylvestris (L.) Mill.,1,1982,2019
1028280,Malus sylvestris aggr.,10,1982,2019
1028290,Malva alcea L.,12,1950,2022
1028320,Malva moschata L.,19,1982,2018
1028330,Malva neglecta Wallr.,27,1982,2022
1028360,Malva pusilla Sm.,6,1950,1998
1028370,Malva sylvestris L.,32,1982,2022
1028400,Marrubium vulgare L.,4,1886,2022
1028410,Marsilea quadrifolia L.,1,2006,2006
1028420,Matricaria chamomilla L.,20,1982,2018
1028430,Matricaria discoidea DC.,34,1982,2021
1028440,Matteuccia struthiopteris (L.) Tod.,22,1998,2022
1028480,Meconopsis cambrica (L.) Vig.,24,1998,1998
1028490,Medicago arabica (L.) Huds.,9,1928,2018
1028510,Medicago falcata L.,10,1876,2021
1028530,Medicago lupulina L.,54,1982,2022
1028540,Medicago minima (L.) L.,4,1950,1950
1028560,Medicago polymorpha L.,5,1950,1950
1028590,Medicago sativa L.,39,1884,2022
1028600,Medicago ×varia Martyn,5,1876,2015
1028610,Melampyrum arvense L.,6,1894,1950
1028640,Melampyrum pratense L.,2,1950,1982
1028680,Melica ciliata L.,14,1998,2021
1028690,Melica nutans L.,5,1965,1998
1028700,Melica transsilvanica Schur,3,2017,2021
1028720,Melilotus albus Medik.,42,1982,2022
1028730,Melilotus altissimus Thuill.,10,1950,1998
1028740,Melilotus indicus (L.) All.,18,1923,2016
1028760,Melilotus officinalis Lam.,24,1982,2022
1028770,Melilotus sulcatus Desf.,4,1950,1950
1028780,Melissa officinalis L.,44,1850,2022
1028790,Melittis melissophyllum L.,4,1982,1998
1028800,Mentha aquatica L.,7,1982,1998
1028810,Mentha arvensis L.,8,1950,1998
1028830,Mentha longifolia (L.) Huds.,15,1950,2022
1028840,Mentha pulegium L.,3,1950,2021
1028860,Mentha spicata L.,22,1876,2022
1028855,Mentha spicata aggr.,32,1850,2022
1028870,Mentha suaveolens Ehrh.,5,1850,1998
1028880,Mentha ×piperita L.,2,1850,2020
1028890,Mentha ×verticillata L.,6,1950,1998
1028900,Mentha ×villosa Huds.,3,1998,1998
1028910,Menyanthes trifoliata L.,4,1950,1998
1028920,Mercurialis annua L.,31,1944,2022
1028930,Mercurialis ovata Sternb. & Hoppe,2,1849,1876
1028940,Mercurialis perennis L.,20,1965,2020
1028950,Mespilus germanica L.,8,1877,2021
1029020,Milium effusum L.,5,1982,2022
1029040,Mimulus guttatus DC.,3,1950,1998
1029037,Mimulus guttatus aggr.,3,1950,1998
1029140,Minuartia hybrida (Vill.) Schischk.,43,1950,2020
1029290,Mirabilis jalapa L.,5,2020,2021
1029320,Miscanthus sinensis Andersson,3,2020,2020
1029340,Misopates orontium (L.) Raf.,7,1850,2022
1029400,Moehringia trinervia (L.) Clairv.,16,1982,2017
1029430,Molinia arundinacea Schrank,8,1982,2022
1029440,Molinia caerulea (L.) Moench,10,1886,2019
1029560,Morus alba L.,2,2017,2017
1029570,Morus nigra L.,4,1998,1998
1029580,Muhlenbergia mexicana (L.) Trin.,13,2010,2022
1029610,Muscari armeniacum Baker,27,1998,2016
1029640,Muscari neglectum aggr.,8,1998,2016
1029660,Muscari racemosum (L.) Mill.,7,1998,1998
1029680,Mycelis muralis (L.) Dumort.,54,1879,2022
1029700,Myosotis arvensis Hill,24,1982,2022
1029740,Myosotis discolor Pers.,12,1950,2022
1029770,Myosotis nemorosa Besser,4,1982,2009
1029780,Myosotis ramosissima Rochel,2,1950,1950
1029790,Myosotis rehsteineri Wartm.,1,2014,2014
1029800,Myosotis scorpioides L.,3,1982,2021
1029795,Myosotis scorpioides aggr.,8,1982,2021
1029820,Myosotis sylvatica Hoffm.,21,1998,2012
1029815,Myosotis sylvatica aggr.,21,1998,2012
1029840,Myosoton aquaticum (L.) Moench,15,1982,2016
1029860,Myricaria germanica (L.) Desv.,5,1950,1950
1029900,Myriophyllum spicatum L.,595,1942,2022
1029910,Myriophyllum verticillatum L.,3,1942,1950
1029920,Myrrhis odorata (L.) Scop.,3,1876,1998
1029960,Najas marina L.,803,1950,2020
1029950,Najas marina subsp. intermedia (Gorski) Casper,1,1950,1950
1030010,Narcissus poëticus L.,3,1998,2020
1030015,Narcissus poëticus aggr.,3,1998,2020
1030020,Narcissus pseudonarcissus L.,15,1998,2016
1030090,Nassella tenuissima (Trin.) Barkworth,2,2020,2020
1030110,Nasturtium officinale R. Br.,5,1982,2015
1030140,Neottia nidus-avis (L.) Rich.,4,1965,1998
1030150,Nepeta cataria L.,7,1950,2022
1030160,Nepeta ×faassenii Stearn,1,2021,2021
1030190,Nepeta racemosa Lam.,8,1998,2020
1030220,Neslia paniculata (L.) Desv.,7,1950,1950
1030230,Neslia paniculata (L.) Desv. subsp. paniculata,7,1950,1950
1030250,Nicandra physalodes (L.) Gaertn.,12,1903,2022
1030270,Nicotiana rustica L.,4,1876,2021
1030300,Nigella arvensis L.,2,1950,2021
1030310,Nigella damascena L.,17,1849,2021
1030420,Nonea lutea (Desr.) DC.,7,1878,1950
1030440,Nuphar lutea (L.) Sm.,5,1950,2014
1030450,Nuphar pumila (Timm) DC.,1,1853,1853
1030460,Nymphaea alba L.,6,1950,2014
1030490,Nymphoides peltata (S. G. Gmel.) Kuntze,1,1998,1998
1030530,Odontites vernus (Bellardi) Dumort.,3,1950,1950
1030550,Odontites vernus aggr.,7,1950,1950
1030570,Odontites vulgaris Moench,4,1950,1950
1030610,Oenanthe lachenalii C. C. Gmel.,3,1876,1966
1030630,Oenothera biennis aggr.,93,1876,2022
1030670,Oenothera deflexa R. R. Gates,2,1998,1998
1030710,Oenothera fallax Renner,8,1998,1998
1030720,Oenothera glazioviana Micheli,51,1876,2022
1030729,Oenothera parviflora aggr.,3,1849,1998
1030750,Oenothera pycnocarpa G. F. Atk. & Bartlett,1,1998,1998
1030860,Onobrychis viciifolia Scop.,22,1982,2022
1030940,Ononis repens L.,13,1982,2022
1030960,Ononis spinosa L.,9,1876,2022
1030970,Ononis spinosa L. subsp. spinosa,6,1876,2022
1030980,Ononis spinosa subsp. austriaca (Beck) Gams,1,2020,2020
1030955,Ononis spinosa aggr.,22,1876,2022
1030990,Onopordum acanthium L.,26,1998,2022
1031050,Ophioglossum vulgatum L.,4,1950,1982
1031070,Ophrys apifera Huds.,6,1875,2022
1031110,Ophrys araneola Rchb.,3,1555,1950
1031130,Ophrys holosericea (Burm. f.) Greuter,11,1560,1982
1031140,Ophrys holosericea (Burm. f.) Greuter subsp. holosericea,10,1560,1982
1031150,Ophrys holosericea subsp. elatior (R. Engel & P. Quentin) H. Baumann & Künkele,1,1875,1875
1031160,Ophrys insectifera L.,9,1560,1982
1031190,Ophrys sphegodes Mill.,1,2014,2014
1031180,Ophrys sphegodes aggr.,4,1555,2014
1031350,Orchis mascula (L.) L.,3,1950,1998
1031380,Orchis militaris L.,3,1950,1982
1031390,Orchis morio L.,11,1872,2019
1031460,Orchis purpurea Huds.,2,1950,1982
1031500,Orchis ustulata L.,4,1887,1982
1031540,Oreopteris limbosperma (All.) Holub,1,1982,1998
1031550,Origanum majorana L.,1,1998,1998
1031560,Origanum vulgare L.,37,1879,2022
1031580,Orlaya grandiflora (L.) Hoffm.,8,1950,2021
1031640,Ornithogalum nutans L.,2,1950,2020
1031680,Ornithogalum umbellatum L.,36,1902,2022
1031675,Ornithogalum umbellatum aggr.,39,1902,2022
1031700,Orobanche alba Willd.,1,1950,1950
1031760,Orobanche artemisiae-campestris Gaudin,2,2014,2014
1031780,Orobanche caryophyllacea Sm.,1,1950,1950
1031830,Orobanche hederae Duby,52,1995,2022
1031860,Orobanche lucorum F. W. Schultz,1,2014,2014
1031900,Orobanche minor Sm.,17,1950,2020
1031930,Orobanche ramosa L.,2,1950,1950
1032000,Orthilia secunda (L.) House,1,1950,1982
1032040,Osmunda regalis L.,1,1998,1998
1032050,Ostrya carpinifolia Scop.,2,1942,2020
1032070,Oxalis acetosella L.,31,1961,2022
1032090,Oxalis corniculata L.,43,1886,2022
1032110,Oxalis dillenii Jacq.,17,1998,2022
1032150,Oxalis stricta L.,41,1982,2022
1032330,Paeonia officinalis L.,1,1892,1892
1032410,Panicum barbipulvinatum Nash,5,1888,2017
1032360,Panicum capillare L.,6,2013,2022
1032355,Panicum capillare aggr.,42,1888,2022
1032370,Panicum dichotomiflorum Michx.,5,1998,2006
1032390,Panicum miliaceum L.,23,1890,2020
1032440,Papaver argemone L.,18,1920,2021
1032470,Papaver dubium L.,20,1920,2017
1032480,Papaver dubium L. subsp. dubium,14,1920,1998
1032490,Papaver dubium subsp. lecoqii (Lamotte) Syme,6,1950,2017
1032520,Papaver orientale L.,1,2011,2011
1032530,Papaver rhoeas L.,30,1982,2022
1032550,Papaver somniferum L.,24,1950,2020
1032560,Paradisea liliastrum (L.) Bertol.,1,1876,1876
1032570,Parietaria judaica L.,30,1950,2022
1032580,Parietaria officinalis L.,32,1849,2022
1032590,Paris quadrifolia L.,8,1961,2022
1032600,Parnassia palustris L.,6,1950,2019
1032640,Parthenocissus inserta (A. Kern.) Fritsch,69,1998,2022
1032650,Parthenocissus quinquefolia (L.) Planch.,5,1998,2022
1032645,Parthenocissus quinquefolia aggr.,75,1998,2022
1032660,Parthenocissus tricuspidata (Siebold & Zucc.) Planch.,1,2022,2022
1032690,Pastinaca sativa L.,35,1877,2022
1032700,Pastinaca sativa L. subsp. sativa,24,1877,2022
1032720,Pastinaca sativa subsp. urens (Godr.) Čelak.,4,1995,1998
1032730,Paulownia tomentosa (Thunb.) Steud.,82,1998,2022
1032840,Pedicularis palustris L.,5,1904,1982
1032950,Pennisetum alopecuroides (L.) Spreng.,2,1998,2020
1033000,Petasites albus (L.) Gaertn.,7,1982,2022
1033010,Petasites hybridus (L.) G. Gaertn. & al.,15,1982,2022
1033050,Petrorhagia prolifera (L.) P. W. Ball & Heywood,23,1950,2022
1033060,Petrorhagia saxifraga (L.) Link,27,1950,2022
1033070,Petroselinum crispum (Mill.) Fuss,10,1950,2021
1033130,Peucedanum cervaria (L.) Lapeyr.,2,1982,2022
1033150,Peucedanum oreoselinum (L.) Moench,1,2018,2018
1033170,Peucedanum palustre (L.) Moench,1,1950,1982
1033220,Phacelia tanacetifolia Benth.,8,1876,2020
1033230,Phalaris arundinacea L.,38,1768,2022
1033260,Phalaris canariensis L.,23,1878,2021
1033280,Phaseolus vulgaris L.,5,1950,2021
1033300,Philadelphus coronarius L.,1,1892,1892
1033360,Phleum bertolonii DC.,7,1950,2012
1033370,Phleum hirsutum Honck.,1,1888,1888
1033380,Phleum paniculatum Huds.,4,1890,1966
1033390,Phleum phleoides (L.) H. Karst.,3,1849,1892
1033410,Phleum pratense L.,32,1864,2021
1033400,Phleum pratense aggr.,40,1864,2021
1033430,Phleum subulatum (Savi) Asch. & Graebn.,5,1950,1950
1033440,Phlox subulata L.,3,1998,1998
1033450,Phragmites australis (Cav.) Steud.,31,1972,2020
1033480,Phyllitis scolopendrium (L.) Newman,35,1982,2022
1033510,Physalis alkekengi L.,19,1877,2020
1033520,Physalis peruviana L.,1,2013,2013
1033670,Phyteuma orbiculare L.,6,1886,2019
1033740,Phyteuma spicatum L.,33,1879,2022
1033790,Phytolacca acinosa Roxb.,15,1998,2020
1033780,Phytolacca americana L.,7,1998,2020
1033800,Picea abies (L.) H. Karst.,43,1961,2022
1033820,Picris echioides L.,10,1849,2018
1033830,Picris hieracioides L.,23,1886,2022
1033920,Pimpinella major (L.) Huds.,11,1902,2019
1033940,Pimpinella peregrina L.,35,1998,2022
1033970,Pimpinella saxifraga L.,3,1886,2021
1033950,Pimpinella saxifraga aggr.,12,1886,2021
1033980,Pinguicula alpina L.,2,1950,1982
1034050,Pinguicula vulgaris L.,6,1950,2019
1034100,Pinus nigra J. F. Arnold,3,2012,2019
1034120,Pinus strobus L.,1,1892,1892
1034130,Pinus sylvestris L.,25,1965,2022
1034180,Pisum sativum L.,9,1950,1950
1034210,Pisum sativum subsp. arvense (L.) Asch. & Graebn.,4,1950,1950
1034260,Plantago arenaria Waldst. & Kit.,9,1950,1950
1034280,Plantago atrata Hoppe,1,1950,1950
1034290,Plantago atrata Hoppe subsp. atrata,1,1950,1950
1034310,Plantago coronopus L.,6,2012,2017
1034330,Plantago lanceolata L.,91,1878,2022
1034350,Plantago major L.,109,1886,2022
1034360,Plantago major L. subsp. major,61,1982,2022
1034370,Plantago major subsp. intermedia (Gilib.) Lange,30,1998,2022
1034390,Plantago media L.,36,1886,2021
1034420,Platanthera bifolia (L.) Rich.,6,1886,2019
1034430,Platanthera chlorantha (Custer) Rchb.,3,1950,1982
1034450,Platanus ×hispanica Münchh.,18,1998,2020
1034470,Poa alpina L.,1,1891,1891
1034480,Poa angustifolia L.,22,1891,2016
1034490,Poa annua L.,88,1880,2022
1034520,Poa bulbosa L.,23,1888,2021
1034530,Poa cenisia All.,1,1890,1890
1034540,Poa chaixii Vill.,2,1887,1950
1034550,Poa compressa L.,36,1891,2022
1034560,Poa glauca Vahl,2,1849,1890
1034620,Poa nemoralis L.,33,1982,2022
1034630,Poa palustris L.,11,1876,2021
1034640,Poa perconcinna J. R. Edm.,1,2020,2020
1034660,Poa pratensis L.,58,1884,2022
1034650,Poa pratensis aggr.,93,1884,2022
1034690,Poa trivialis L.,62,1884,2022
1034700,Poa trivialis L. subsp. trivialis,28,1891,2015
1034730,Polemonium caeruleum L.,3,1886,1950
1034740,Polycarpon tetraphyllum (L.) L.,13,1966,2020
1034760,Polycnemum majus A. Braun,3,1950,1966
1034770,Polygala alpestris Rchb.,1,2016,2016
1034785,Polygala amara aggr.,11,1886,2019
1034800,Polygala amarella Crantz,11,1886,2019
1034830,Polygala chamaebuxus L.,1,1982,1998
1034840,Polygala comosa Schkuhr,1,1950,1982
1034890,Polygala vulgaris L.,2,1886,1950
1034900,Polygala vulgaris L. subsp. vulgaris,1,1950,1950
1034920,Polygonatum multiflorum (L.) All.,43,1876,2022
1034930,Polygonatum odoratum (Mill.) Druce,1,1982,1998
1034950,Polygonum alpinum All.,2,1850,1876
1034960,Polygonum amphibium L.,16,1973,2017
1034970,Polygonum arenastrum Boreau,25,1998,1998
1034990,Polygonum aviculare L.,1,2022,2022
1034980,Polygonum aviculare aggr.,106,1982,2022
1035010,Polygonum bistorta L.,6,1982,2014
1035020,Polygonum calcatum Lindm.,28,1998,2020
1035040,Polygonum hydropiper L.,5,1950,1983
1035050,Polygonum lapathifolium L.,40,1950,2022
1035060,Polygonum lapathifolium L. subsp. lapathifolium,28,1982,2019
1035070,Polygonum lapathifolium subsp. brittingeri (Opiz) Jáv.,2,1950,1950
1035075,Polygonum lapathifolium subsp. pallidum (With.) Fr.,7,1950,1998
1035080,Polygonum microspermum Boreau,7,1998,1998
1035090,Polygonum minus Huds.,7,1950,1998
1035100,Polygonum mite Schrank,15,1893,2022
1035120,Polygonum orientale L.,6,1950,1950
1035140,Polygonum persicaria L.,41,1982,2022
1035150,Polygonum polystachyum Meisn.,5,1950,2016
1035200,Polypodium vulgare L.,13,1950,2021
1035230,Polypogon viridis (Gouan) Breistr.,2,2016,2022
1035240,Polystichum aculeatum (L.) Roth,11,1982,2012
1035270,Polystichum setiferum (Forssk.) Woyn.,1,1987,1987
1035310,Populus alba L.,31,1989,2022
1035330,Populus nigra L.,27,1877,2022
1035340,Populus nigra L. subsp. nigra,26,1877,1998
1035325,Populus nigra aggr.,29,1877,2022
1035360,Populus tremula L.,20,1879,2021
1035380,Populus ×canadensis Moench,1,1998,1998
1035410,Portulaca oleracea L.,42,1998,2022
1035460,Potamogeton berchtoldii Fieber,11,1950,2006
1035480,Potamogeton compressus L.,1,1950,1950
1035490,Potamogeton crispus L.,31,1940,2021
1035500,Potamogeton filiformis Pers.,3,1950,1982
1035510,Potamogeton friesii Rupr.,23,1950,1998
1035520,Potamogeton gramineus L.,2,1950,1966
1035540,Potamogeton lucens L.,14,1972,2017
1035550,Potamogeton natans L.,9,1950,2022
1035560,Potamogeton nodosus Poir.,2,1950,2020
1035580,Potamogeton pectinatus L.,323,1971,2022
1035575,Potamogeton pectinatus aggr.,326,1950,2022
1035590,Potamogeton perfoliatus L.,364,1891,2021
1035620,Potamogeton pusillus L.,161,1950,2022
1035615,Potamogeton pusillus aggr.,203,1950,2022
1035640,Potamogeton ×angustifolius Bercht. & J. Presl,0,1966,1966
1035700,Potentilla anserina L.,32,1982,2021
1035710,Potentilla argentea L.,14,1950,2020
1035760,Potentilla cinerea Vill.,1,1876,1876
1035810,Potentilla erecta (L.) Raeusch.,13,1886,2022
1035830,Potentilla fruticosa L.,1,1998,1998
1035900,Potentilla intermedia L.,12,1926,2021
1035920,Potentilla micrantha DC.,17,1950,2022
1035980,Potentilla norvegica L.,25,1950,2021
1035990,Potentilla palustris (L.) Scop.,2,1973,1998
1036030,Potentilla recta L.,11,1950,2018
1036040,Potentilla reptans L.,62,1982,2022
1036050,Potentilla rupestris L.,4,1886,2022
1036060,Potentilla sterilis (L.) Garcke,45,1899,2022
1036090,Potentilla verna L.,9,1982,2016
1036120,Prenanthes purpurea L.,9,1899,2022
1036150,Primula acaulis (L.) L.,38,1998,2022
1036200,Primula elatior (L.) L.,39,1886,2022
1036210,Primula elatior (L.) L. subsp. elatior,20,1982,2022
1036230,Primula farinosa L.,13,1768,2019
1036330,Primula veris L.,25,1950,2022
1036340,Primula veris L. subsp. veris,14,1950,2018
1036460,Prunella grandiflora (L.) Scholler,6,1950,2020
1036470,Prunella laciniata (L.) L.,3,1950,1950
1036480,Prunella vulgaris L.,72,1886,2022
1036500,Prunus avium L.,59,1961,2022
1036510,Prunus cerasifera Ehrh.,5,1998,1998
1036520,Prunus cerasus L.,5,1950,1982
1036550,Prunus domestica L.,13,1950,1998
1036560,Prunus domestica L. subsp. domestica,9,1950,1998
1036580,Prunus domestica subsp. insititia (L.) Bonnier & Layens,4,1950,1950
1036590,Prunus laurocerasus L.,208,1998,2022
1036600,Prunus lusitanica L.,3,2017,2021
1036610,Prunus mahaleb L.,10,1950,2021
1036620,Prunus padus L.,28,1982,2022
1036630,Prunus padus L. subsp. padus,24,1998,2022
1036650,Prunus persica (L.) Batsch,4,1950,2020
1036670,Prunus spinosa L.,29,1982,2022
1036690,Pseudolysimachion maritimum (L.) Á. Löve & D. Löve,3,1998,2021
1036700,Pseudolysimachion spicatum (L.) Opiz,2,2020,2020
1036720,Pseudosasa japonica (Steud.) Nakai,11,1998,2005
1036760,Pteridium aquilinum (L.) Kuhn,13,1877,2017
1036800,Pterocarya fraxinifolia (Poir.) Spach,17,1998,2022
1036820,Puccinellia distans (Jacq.) Parl.,5,1888,1998
1036840,Pulicaria dysenterica (L.) Bernh.,11,1950,2016
1036950,Pulmonaria obscura Dumort.,4,1982,2012
1036970,Pulmonaria officinalis L.,1,1983,1983
1036960,Pulmonaria officinalis aggr.,5,1982,2012
1037100,Pulsatilla vulgaris Mill.,1,2018,2018
1037140,Pyracantha coccinea M. Roem.,5,1997,1998
1037150,Pyrola chlorantha Sw.,1,1950,1982
1037170,Pyrola minor L.,1,1950,1982
1037180,Pyrola rotundifolia L.,2,1950,1982
1037200,Pyrus communis L.,1,1877,1877
1037230,Pyrus pyraster Burgsd.,4,1950,1998
1037220,Pyrus pyraster aggr.,5,1877,1998
1037310,Quercus petraea Liebl.,17,1965,2022
1037320,Quercus pubescens Willd.,2,1998,2017
1037330,Quercus robur L.,34,1982,2022
1037360,Ranunculus aconitifolius L.,5,1982,2015
1037370,Ranunculus acris L.,68,1884,2022
1037380,Ranunculus acris L. subsp. acris,2,1902,1998
1037390,Ranunculus acris subsp. friesianus (Jord.) Syme,37,1982,2022
1037450,Ranunculus arvensis L.,11,1950,2019
