ID,location,landscape,replicate,bbspecies,bborgan,site,Shannon,NrSpecies,Flowering_duration_cwm,Flowering_start_cwm,growth_form_cwm,structural_blossom_cwm,sugar_concentration_cwm,plant_height_cwm
17_BSUA_lL,BS,U,A,B.pascuorum,L,BS_U,0.43097428009156297,3,3.3046646499423398,5.907576086774857,1,2.8151521735497136,54.55257376004579,1.885661758561329
17_BSUA_pB,BS,U,A,B.lapidarius,B,BS_U,0.8241883186190844,5,2.7347609112439377,6.5236974173903235,1,3.3941299199278223,58.984326700370055,1.0892684955452803
17_BSUB_lB,BS,U,B,B.pascuorum,B,BS_U,1.5017617673851127,9,3.831719564642849,5.330650392830543,1,1.5175512361548258,37.368348134353845,0.5019797698277311
17_BSUB_pB,BS,U,B,B.lapidarius,B,BS_U,1.795317491670404,13,3.9445332115955254,6.641497375028534,1.4180552385300165,2.184555125501194,45.139647876011814,2.029908696644603
17_BSUC_lB,BS,U,C,B.pascuorum,B,BS_U,1.1000335421934921,8,4.872351332877649,5.149741236207402,1.0209696318718875,1.2868128112489012,49.44854183497999,0.3630497510008788
17_BSUC_pB,BS,U,C,B.lapidarius,B,BS_U,2.019951281491283,12,4.978930387977153,5.153018057315928,1.2060871425984758,1.9326766281739827,42.49841495507664,0.7367631808529901
17_ZHRD_lB,ZH,R,D,B.pascuorum,B,ZH_R,0.1078380426256797,2,2.0676771989752347,7.932322801024765,1,2.9548818673498434,44.5875,1.958265727298605
17_ZHRD_lL,ZH,R,D,B.pascuorum,L,ZH_R,0.09425238255245044,2,3.038066456477836,5.000000000000001,1,1,26.606766300442853,0.39524169294027056
17_ZHRD_pB,ZH,R,D,B.lapidarius,B,ZH_R,0.6450180887253931,6,5.858859183894362,5,1,1.33501100407692,45.16917615597229,1.004722733340549
17_ZHRD_pL,ZH,R,D,B.lapidarius,L,ZH_R,0.064066487616478,2,6.000000000000001,5,1,1,45.79570239039203,1
17_ZHRE_lB,ZH,R,E,B.pascuorum,B,ZH_R,1.221549343159212,5,2.7471074573730565,5.698426082068578,1.1585628630316658,1.2628583473861716,26.68643005990539,0.7420952782462055
17_ZHRE_pB,ZH,R,E,B.lapidarius,B,ZH_R,1.3713505843858973,8,4.316395728364547,5.746395411477644,1,1.5620147669296829,40.362392299885926,1.0554352441613588
17_ZHRF_lB,ZH,R,F,B.pascuorum,B,ZH_R,1.3656354851620676,7,3.670282492940282,5.896318526160035,1,1.6627892274623848,34.8364338269556,1.0521215626204845
17_ZHRF_lL,ZH,R,F,B.pascuorum,L,ZH_R,0.5407510533127792,3,5.2592782120332116,5.518812286514769,1,1.3458748576765125,45.43107593227134,1.1631430143155037
17_ZHRF_pB,ZH,R,F,B.lapidarius,B,ZH_R,0,1,5.999999999999999,5,1,1,45.81712329,1
17_ZHUA_lB,ZH,U,A,B.pascuorum,B,ZH_U,1.2746947039194068,8,3.5935194580807934,5.0800263280585805,1.0192386803060638,1.3976359597400108,29.58217567027565,0.6388037188382746
17_ZHUA_pB,ZH,U,A,B.lapidarius,B,ZH_U,0.5519648351902364,4,5.710957750129601,5.041277864178331,1.0412778641783307,1.0825557283566614,45.0513700100882,0.9083057931570762
17_ZHUA_pL,ZH,U,A,B.lapidarius,L,ZH_U,0,1,6,5,1,1,45.81712329,1
17_ZHUB_lB,ZH,U,B,B.pascuorum,B,ZH_U,0.2464177050904631,3,4.963709677419354,5.046748085402645,1,1.0467480854026454,44.68820655270219,0.17525092828962638
17_ZHUB_lL,ZH,U,B,B.pascuorum,L,ZH_U,0.2892980700910818,2,4.915637013437415,5.084362986562584,1,1.0843629865625846,44.74603211253007,0.17952704529690458
17_ZHUB_pB,ZH,U,B,B.lapidarius,B,ZH_U,0.9734099501207358,4,5.920295983086681,4.960147991543341,1,1,45.36214399603564,1
17_ZHUB_pL,ZH,U,B,B.lapidarius,L,ZH_U,0.7455011243714292,7,5.808719591285701,5.003959673847917,1.2016105134316823,1.143619145783676,44.726650816009794,1.7646468856644189
17_ZHUC_lB,ZH,U,C,B.pascuorum,B,ZH_U,0.7464142606941372,5,4.885633881596196,5.090314799601474,1,1.4762021289612133,41.651537013998,0.2303481847896382
17_ZHUC_pB,ZH,U,C,B.lapidarius,B,ZH_U,1.0503339707375405,5,4.661391010575793,5.43841803760282,1,1.8865305522914217,25.632364741658346,0.47847936251468853
18_BERD_pB,BE,R,D,B.lapidarius,B,BE_R,0,1,6.000000000000001,5,1,1,45.81712329,1
18_BERD_pL,BE,R,D,B.lapidarius,L,BE_R,0,1,6,5,1,1,45.81712329,1
18_BEUA_pB,BE,U,A,B.lapidarius,B,BE_U,0.7299808272802986,3,4.171811150029189,5.012988908347928,1,1.0259778166958553,33.472056376434985,0.6356611208406306
18_BEUB_lB,BE,U,B,B.pascuorum,B,BE_U,1.334315424909327,7,3.783181938911023,5.584775564409031,1,1.8262735723771586,41.65907145236003,0.5709173970783534
18_BEUB_pB,BE,U,B,B.lapidarius,B,BE_U,0.5325877108737787,5,5.053689534431332,5.022921800025937,1,1.0714887822591102,44.479775208845645,0.2450987226040721
18_BEUB_pL,BE,U,B,B.lapidarius,L,BE_U,0.1373703113576318,3,5.002493519318602,5.011628194050117,1,1.011628194050117,44.62671570234416,0.16607332428095292
18_BEUC_lB,BE,U,C,B.pascuorum,B,BE_U,1.3329564975775186,6,4.411825154143064,5.492393102411149,1,1.5965712567045969,44.79819247245965,0.4763265075943655
18_BEUC_pB,BE,U,C,B.lapidarius,B,BE_U,1.015381127561701,7,5.539265202458946,5.1347369332448265,1,1.2232820572022278,60.2597611326164,0.8751666714768102
18_BSRD_lB,BS,R,D,B.pascuorum,B,BS_R,0.06611305605491366,2,5.963242423708196,5,1,1,45.57747334478818,0.9926484847416391
18_BSRD_pB,BS,R,D,B.lapidarius,B,BS_R,0,1,6,5,1,1,45.81712329,1
18_BSRE_lB,BS,R,E,B.pascuorum,B,BS_R,0.6584100851106613,2,4.106937193907755,5.000000000000001,1,1,33.47484059537915,0.6213874387815509
18_BSRE_pB,BS,R,E,B.lapidarius,B,BS_R,0,1,6,4.999999999999999,1,1,45.81712329,1
18_BSRF_lB,BS,R,F,B.pascuorum,B,BS_R,0.10904278944892498,2,3.068638031513058,5,1,1,26.705397055195338,0.41372760630261174
18_BSRF_pB,BS,R,F,B.lapidarius,B,BS_R,0.9597283288134058,4,5.183345982868914,5.130380570313348,1,1.2164968014745747,45.702476753577066,0.8408543857746936
18_BSUA_lB,BS,U,A,B.pascuorum,B,BS_U,0.6758620452970493,4,3.161092515731691,5.950836792073906,1,2.6059981255857543,56.19233511658429,1.8216842950863568
18_BSUA_pB,BS,U,A,B.lapidarius,B,BS_U,0.7474727652680792,3,4.677666739514831,5.346194345657918,1,1.3461943456579182,45.2673970217559,0.29144994337710844
18_BSUA_pL,BS,U,A,B.lapidarius,L,BS_U,0.6855279290571638,3,4.328089761727997,5.671910238272003,1,1.6820798722492263,46.747432029548946,0.39025340038381273
18_BSUB_lB,BS,U,B,B.pascuorum,B,BS_U,1.297073038509416,6,3.754128563743948,5.223776223776224,1,1.7234131253362017,32.14260013419449,0.4338609467455622
18_BSUB_pB,BS,U,B,B.lapidarius,B,BS_U,0.4358571065123673,4,3.1705192487464946,5.9523526245715415,1,4.698082207302909,45.092288871429844,5.442869182176142
18_BSUC_lB,BS,U,C,B.pascuorum,B,BS_U,0.850306286737348,7,4.821645021645022,5.112882067427522,1,1.2601206873934143,62.69173192286106,0.23953233635051818
18_BSUC_pB,BS,U,C,B.lapidarius,B,BS_U,1.6921277428531267,8,4.6233103800051,5.241213976026524,1,2.8700076511094097,41.6822073571418,0.6046085182351438
18_BSUC_pL,BS,U,C,B.lapidarius,L,BS_U,1.6704769758286555,5,4.23696926549222,5.463229168244544,1.1454776799915174,3.466001181513852,56.44922004442802,0.4591923292485268
18_ZHRD_lB,ZH,R,D,B.pascuorum,B,ZH_R,0,1,6,5,1,1,45.81712329,1
18_ZHRD_pB,ZH,R,D,B.lapidarius,B,ZH_R,0.8132942636512384,3,5.518186011851956,4.999999999999999,1,1,45.22467358872538,0.590458110074163
18_ZHRE_lB,ZH,R,E,B.pascuorum,B,ZH_R,0.9300976760237376,4,4.110187081609369,5.746456995972452,1,2.3039629410713545,11.989592557953133,0.6138991601259123
18_ZHRE_lL,ZH,R,E,B.pascuorum,L,ZH_R,0.6061931302647917,2,4.294570117587254,5.705429882412745,1,2.410859764825492,13.13414511792168,0.5379864353270103
18_ZHRE_pB,ZH,R,E,B.lapidarius,B,ZH_R,1.475345795247295,7,3.6797198920065584,5.6205766078488075,1,1.5043149165943488,35.882917101113314,0.7784856812264966
18_ZHRF_lB,ZH,R,F,B.pascuorum,B,ZH_R,0.254533551149419,4,3.04105309495747,5.071313954644212,1,1.0475426364294742,26.78093365246178,0.4401904261512901
18_ZHRF_lL,ZH,R,F,B.pascuorum,L,ZH_R,0.06494526395688714,2,3.0359614877972843,5,1,1,26.492354392941706,0.4071922975594568
18_ZHRF_pB,ZH,R,F,B.lapidarius,B,ZH_R,0,1,6,5,1,1,45.81712329,1
18_ZHUA_lB,ZH,U,A,B.pascuorum,B,ZH_U,1.5834386322914338,10,3.749264513122252,5.145597273601119,1.024991989746876,1.4872855436777255,32.48539655111417,0.8226267804608077
18_ZHUA_pB,ZH,U,A,B.lapidarius,B,ZH_U,0,1,6,5,1,1,45.81712329,1
18_ZHUB_lB,ZH,U,B,B.pascuorum,B,ZH_U,1.0120220235687512,5,3.853404019296752,5.768387379717772,1.3933906044423807,1.7938111085313313,46.373163838879854,3.7595200319892697
18_ZHUB_lL,ZH,U,B,B.pascuorum,L,ZH_U,0.08542346215613457,2,4.033656164865675,5.983171917567161,1,1.9831719175671625,46.455736100457656,0.5084140412164188
18_ZHUB_pB,ZH,U,B,B.lapidarius,B,ZH_U,1.5054641832368725,8,3.529696441750451,5.247928084885002,1.0113970454792929,1.6202920644138752,144.62590532238195,0.7764105356127425
18_ZHUC_lB,ZH,U,C,B.pascuorum,B,ZH_U,1.507048395060069,9,4.304456932810236,5.533135404517019,1.1446470833913405,1.9282333286927467,36.84113481962181,1.4352313293040666
18_ZHUC_pB,ZH,U,C,B.lapidarius,B,ZH_U,0.7499517603598979,3,4.669642661765028,5.628482023676667,1,2.9510711394122406,13.473725261570722,0.6579553163088907
19_BERD_pB,BE,R,D,B.lapidarius,B,BE_R,0,1,6,5,1,1,45.81712329,1
19_BERD_pL,BE,R,D,B.lapidarius,L,BE_R,0.46310833682861263,2,5.476194804014489,5,1,1,42.40204810868062,0.8952389608028978
19_BEUA_pB,BE,U,A,B.lapidarius,B,BE_U,0.5779108964582336,4,3.394888337468983,5.019685690653433,1,1.0787427626137305,28.318605636655587,0.45100082712985945
19_BEUA_pL,BE,U,A,B.lapidarius,L,BE_U,0.7184315212766569,4,4.757106847780423,5,1,1,41.86083028225669,0.24187088643047186
19_BEUB_lB,BE,U,B,B.pascuorum,B,BE_U,0.3725477694617998,4,5.017540445877579,5.014705064768999,1,1.0147050647689997,44.43817259890338,0.2091705120364708
19_BEUB_lL,BE,U,B,B.pascuorum,L,BE_U,1.0183091930520831,6,5.03106796116505,5.130097087378641,1,1.1346278317152105,41.81205810481336,0.8518122977346282
19_BEUB_pB,BE,U,B,B.lapidarius,B,BE_U,0.3320702830766439,3,5.034275560115046,5.0237052778133995,1,1.0237052778133988,44.70334075666056,0.20758055947386736
19_BEUC_pB,BE,U,C,B.lapidarius,B,BE_U,0.09222144997562509,2,5.981480123221358,5,1,1,45.794350818185045,0.9842581047381547
19_BSRD_lB,BS,R,D,B.pascuorum,B,BS_R,0,1,6,5,1,1,45.81712329,1
19_BSRD_lL,BS,R,D,B.pascuorum,L,BS_R,0,1,5.999999999999999,5,1,1,45.81712329,1
19_BSRD_pB,BS,R,D,B.lapidarius,B,BS_R,0,1,6,4.999999999999999,1,1,45.81712329,1
19_BSRD_pL,BS,R,D,B.lapidarius,L,BS_R,0,1,6,5,1,1,45.81712329,1
19_BSRE_lB,BS,R,E,B.pascuorum,B,BS_R,0.5461807719555389,3,3.4651156256146556,5.066593610385231,1,1.0443957402568211,29.507180646133794,0.5329792913540701
19_BSRE_pB,BS,R,E,B.lapidarius,B,BS_R,0.09046427219193724,2,5.945764060688891,4.999999999999999,1,1,45.463518912463364,0.9891528121377783
19_BSRF_lB,BS,R,F,B.pascuorum,B,BS_R,0.3728018622848769,5,3.176073037704529,5.00565737321725,1,1.0783393746400622,27.268157264917175,0.41282563772485514
19_BSRF_lL,BS,R,F,B.pascuorum,L,BS_R,0.1551402571516941,3,3.0739425652526005,5,1,1,26.82360224646608,0.40451395377810995
19_BSRF_pB,BS,R,F,B.lapidarius,B,BS_R,1.7409179627166351,9,3.1284987881955986,5.172123746614076,1.0145178919355606,1.423418714061683,293.2424067076354,1.345733735684075
19_BSUA_lB,BS,U,A,B.pascuorum,B,BS_U,0.3433929709167721,4,3.175107750237284,5.939068602281038,1,2.878137204562075,54.871081201358194,1.9089413247444336
19_BSUA_pB,BS,U,A,B.lapidarius,B,BS_U,0.7788041022270399,4,4.7270926517571885,5.284888178913738,1,1.5270447284345052,33.88537661037938,0.3083258785942493
19_BSUA_pL,BS,U,A,B.lapidarius,L,BS_U,0.6731241313626533,2,4.599722232374547,5.400277767625452,1,1.4002777676254525,45.339688639663756,0.2900972186689084
19_BSUB_lB,BS,U,B,B.pascuorum,B,BS_U,0.44322698509113667,3,5.798786441623657,5.081008508857582,1,1.0810085088575812,45.8215448513677,0.9261786860092063
19_BSUB_pB,BS,U,B,B.lapidarius,B,BS_U,0.7083843446291892,5,4.892721298416808,5.1327890072687445,1,1.111500547645126,44.37858795518007,0.28008164890968834
19_BSUC_lB,BS,U,C,B.pascuorum,B,BS_U,0.6477286423022054,6,3.263368590435448,5.088581016110991,1,1.1236484232422144,85.08789799196275,0.4204988323946703
19_BSUC_pB,BS,U,C,B.lapidarius,B,BS_U,1.5087760492304298,9,4.290025595745947,5.288934304252068,1.0486517589634714,1.4989186293378836,39.967699205164415,0.3273467727534278
19_ZHRD_lB,ZH,R,D,B.pascuorum,B,ZH_R,0.12694559424118945,3,4.991642953422196,5.000000000000001,1,1,44.40941698331736,0.16351505166991162
19_ZHRD_pB,ZH,R,D,B.lapidarius,B,ZH_R,0.26118591428997456,3,5.924264673163352,5.015885729542117,1,1.0158857295421173,45.773382764753705,0.9546878476393895
19_ZHRE_lB,ZH,R,E,B.pascuorum,B,ZH_R,0.879579277960766,5,4.1271790024400445,5.031808489591349,1,1.0324459783253832,36.0783110470525,0.2893215141456551
19_ZHRE_lL,ZH,R,E,B.pascuorum,L,ZH_R,0,1,5,5,1,1,44.5875,0.15
19_ZHRE_pB,ZH,R,E,B.lapidarius,B,ZH_R,1.149890295666937,7,3.5529208685382025,5.266817220210515,1,1.396461991719555,31.35209971915284,0.6005950758608161
19_ZHRF_lB,ZH,R,F,B.pascuorum,B,ZH_R,0.2068170523457485,2,2.9471520230456987,5.158543930862904,1,1.105695953908603,26.25789474,0.48455676312688234
19_ZHRF_lL,ZH,R,F,B.pascuorum,L,ZH_R,0.6891597577346795,6,3.248806599911833,5.152755211285346,1,1.229787770010706,80.86557631843303,0.5813583978839978
19_ZHRF_pB,ZH,R,F,B.lapidarius,B,ZH_R,0.8797111451224455,5,5.494660844753793,5.069113599354402,1,1.0498343122893348,45.31926833949252,0.6682929113887566
19_ZHUA_lB,ZH,U,A,B.pascuorum,B,ZH_U,1.6253244755352254,10,4.394637837837837,5.453318918918918,1.0507963963963964,1.6003747747747745,48.73524300106186,0.8541520720720722
19_ZHUA_pB,ZH,U,A,B.lapidarius,B,ZH_U,1.433324861024568,7,4.849398485073517,5.4148796398907795,1,1.3758411497903553,46.49974850014466,1.1871682528076415
19_ZHUB_lB,ZH,U,B,B.pascuorum,B,ZH_U,0.1991173141795815,3,4.940856736120098,5.040960269185971,1,1.0955092532677624,44.63109498239241,0.2643425650317071
19_ZHUB_lL,ZH,U,B,B.pascuorum,L,ZH_U,0,1,5,5,1,1,44.5875,0.15
19_ZHUB_pB,ZH,U,B,B.lapidarius,B,ZH_U,0.1292331333687992,3,5.988629147776777,4.999999999999999,1,1.976135977671781,45.23122605404703,0.9903347756102604
19_ZHUB_pL,ZH,U,B,B.lapidarius,L,ZH_U,0,1,6,5,1,2,NA,1
19_ZHUC_lB,ZH,U,C,B.pascuorum,B,ZH_U,0.6341734983466143,6,4.886271219260311,5.093310957636782,1,1.0933109576367823,44.409212011044644,0.21899029669313022
19_ZHUC_pB,ZH,U,C,B.lapidarius,B,ZH_U,0.8683845066948362,6,5.702239219215061,5.1198172630996055,1,1.3510936526614525,41.02859519790839,0.9202022911331071
20_BERD_pB,BE,R,D,B.lapidarius,B,BE_R,0.17218529456408319,2,3.1240254288113234,5,1,1,27.066508642710808,0.42480508576226467
20_BERD_pL_E5,BE,R,D,B.lapidarius,L_E5,BE_R,0.20905167020960305,2,3.160873015873016,5,1,1,27.306745434996035,0.4321746031746032
20_BERD_pL_F5,BE,R,D,B.lapidarius,L_F5,BE_R,0,1,6,5,1,1,45.81712329,1
20_BEUA_pB,BE,U,A,B.lapidarius,B,BE_U,0.1705278851548786,2,5.87755289366194,4.999999999999999,1,1,45.01879964394924,0.9755105787323879
20_BEUA_pL,BE,U,A,B.lapidarius,L,BE_U,0,1,6,5,1,1,45.81712329,1
20_BEUB_lB,BE,U,B,B.pascuorum,B,BE_U,1.3190071017047789,5,3.9383321913368756,5.165188244226744,1,1.1651882442267447,35.92735824789847,0.4424628233856179
20_BEUB_pB,BE,U,B,B.lapidarius,B,BE_U,0.3385495320608551,3,2.280950939530118,6.821757049386453,1,3.73263557407968,62.696530990283726,1.1179709874962165
20_BEUB_pL,BE,U,B,B.lapidarius,L,BE_U,0,1,2,7,1,4,64.45,1.2
20_BEUC_pB,BE,U,C,B.lapidarius,B,BE_U,0,1,6,5,1,1,45.81712329,1
20_BEUC_pL,BE,U,C,B.lapidarius,L,BE_U,0,1,6,5,1,1,45.81712329,1
20_BSRD_lB,BS,R,D,B.pascuorum,B,BS_R,0.15952526998058789,3,5.8852881744428025,5.061977862894713,1,1.041318575263142,45.603593278883494,1.0142443526253881
20_BSRD_pB,BS,R,D,B.lapidarius,B,BS_R,0.08547405445532347,2,5.949478436867508,5.000000000000001,1,1,45.48773568999611,0.9898956873735015
20_BSRE_lB,BS,R,E,B.pascuorum,B,BS_R,0.5967716985446634,2,3.8522599351867646,4.999999999999999,1,1,31.814410358775376,0.570451987037353
20_BSRE_pB,BS,R,E,B.lapidarius,B,BS_R,0,1,5.999999999999999,5,1,1,45.81712329,1
20_BSRF_lB,BS,R,F,B.pascuorum,B,BS_R,0.26466963860490994,3,3.0966049425784576,5.042141690970236,1,1.0842833819404714,25.506429049598403,0.42353515761271515
20_BSRF_pB,BS,R,F,B.lapidarius,B,BS_R,1.1409634246876827,5,5.345351297779445,5.188224894865133,1,1.3533335119063563,45.212761545502644,0.7695738354806736
20_BSUA_lB,BS,U,A,B.pascuorum,B,BS_U,1.214946730759113,8,3.446412548006174,5.70437170237967,1,2.5782789009849654,50.12431147189031,1.545992606151968
20_BSUA_pB,BS,U,A,B.lapidarius,B,BS_U,0.31378387790115464,4,4.113611507590783,5.932934176135838,1,1.9448718186368101,46.40488900281148,0.5160907928151705
20_BSUB_lB,BS,U,B,B.pascuorum,B,BS_U,1.228530097855126,5,4.483283491216445,5.510860806188779,1,1.648819010439984,57.330845054068206,0.43973461311175993
20_BSUB_lL,BS,U,B,B.pascuorum,L,BS_U,1.2961797948897325,5,4.502618705035972,5.530743405275779,1,1.8897772171622542,73.95195200520055,0.5246359712230213
20_BSUB_pB,BS,U,B,B.lapidarius,B,BS_U,1.383233482039466,8,5.123796359206241,5.145772321533163,1,3.2542698498231144,44.34680608289277,0.6068758053557624
20_BSUC_lB,BS,U,C,B.pascuorum,B,BS_U,1.619317632825337,7,3.032226428864664,5.838229256944761,1,2.455503352643342,64.47540794514936,0.4168528486064862
20_BSUC_pB,BS,U,C,B.lapidarius,B,BS_U,1.7139377106772224,11,3.1462139027372777,5.368356692691186,1.73974226319255,2.1083247107515755,26.34076897425359,3.431933966701158
20_ZHRD_lB,ZH,R,D,B.pascuorum,B,ZH_R,1.4870675481305922,9,3.974924181963288,5.0620909816440545,1,1.2615961691939344,34.05887942552093,0.38449449321628093
20_ZHRD_pB,ZH,R,D,B.lapidarius,B,ZH_R,0,1,6,5,1,1,45.81712329,1
20_ZHRD_pL,ZH,R,D,B.lapidarius,L,ZH_R,0.1610069009569816,3,5.93074156533653,4.982685391334131,1,1.1281821865082045,45.81712329,0.9883992121938687
20_ZHRE_lB,ZH,R,E,B.pascuorum,B,ZH_R,1.0434820804488958,5,2.901553255301024,5.175561027412447,1,1.7004236150820962,30.841990558831654,0.5583013385303008
20_ZHRE_lL,ZH,R,E,B.pascuorum,L,ZH_R,0.22213340440184667,2,3,5.058253043266739,1,1,26.25789474,0.4466024346133914
20_ZHRE_pB,ZH,R,E,B.lapidarius,B,ZH_R,0.2653371283518801,3,4.954354956268222,5,1,1,43.975961844365436,0.17944549471574342
20_ZHRF_lB,ZH,R,F,B.pascuorum,B,ZH_R,0.32809104592166116,3,5.735376206535643,5.075226770554716,1,1.0501511803698105,44.71823451942132,0.9922113036399582
20_ZHRF_lL,ZH,R,F,B.pascuorum,L,ZH_R,0.5971579749560172,3,5.4876007535283025,5,1,1,42.68969293634754,0.8713141965967696
20_ZHRF_pB,ZH,R,F,B.lapidarius,B,ZH_R,0,1,6,5,1,1,45.81712329,1
20_ZHRF_pL,ZH,R,F,B.lapidarius,L,ZH_R,0,1,6.000000000000001,5,1,1,45.81712329,1
20_ZHUA_lB,ZH,U,A,B.pascuorum,B,ZH_U,1.5191914753676035,7,3.8443887022430703,5.286346883517917,1,1.586249988680509,36.2796632108774,0.7016530983708987
20_ZHUA_pB,ZH,U,A,B.lapidarius,B,ZH_U,0.3384726279616549,3,5.041610946100029,5,1,1,44.393815591885584,0.21545418713664333
20_ZHUA_pL,ZH,U,A,B.lapidarius,L,ZH_U,0.7899667904176555,4,5.551675528077166,5.012454074213851,1,1.0124540742138506,45.09740695700714,0.6593233508341566
20_ZHUB_lB,ZH,U,B,B.pascuorum,B,ZH_U,1.1604015655684061,4,4.397632854078958,5.075303836682818,1,1.0753038366828183,36.96276890925411,0.6029636984669154
20_ZHUB_pB,ZH,U,B,B.lapidarius,B,ZH_U,1.007321165244287,4,4.671186440677966,5.664406779661018,1.0415606446140797,1.842009171806041,46.3375475124158,0.6677966101694914
20_ZHUC_lB,ZH,U,C,B.pascuorum,B,ZH_U,1.4334516956054586,8,4.267644129923513,5.453863593024981,1.137598561060799,1.618618367389622,45.75218415879915,0.9355488696315434
20_ZHUC_lL,ZH,U,C,B.pascuorum,L,ZH_U,0.24844304886062046,4,4.079725009702279,5.914915636377077,1,1.9747001533884052,46.34698433723717,0.48523867605477633
20_ZHUC_pB,ZH,U,C,B.lapidarius,B,ZH_U,0.6289732250010158,5,5.082362503386617,5.040398567085102,1,1.1207893073241217,43.305224807664295,0.2732954032330895
21_BERD_pB,BE,R,D,B.lapidarius,B,BE_R,0.18361227037456257,2,5.8649104983759495,5,1,1,44.93637447767653,0.9729820996751899
21_BEUA_pB,BE,U,A,B.lapidarius,B,BE_U,0.209013986325923,2,5.839166364437076,5,1,1,44.768529344499115,0.967833272887415
21_BEUA_pL,BE,U,A,B.lapidarius,L,BE_U,0,1,6,5,1,1,45.81712329,1
21_BEUB_lB,BE,U,B,B.pascuorum,B,BE_U,1.4702523776955103,7,4.478186277624572,5.574222572405293,1,1.4598157620238528,44.34353380174596,0.5665582228774035
21_BEUB_pB,BE,U,B,B.lapidarius,B,BE_U,0.38450565804009273,4,4.916924664602683,5,1,1.0811587793011943,43.227915504601945,0.19024675659737578
21_BEUB_pL,BE,U,B,B.lapidarius,L,BE_U,0.4067772221760193,4,5.003977880841956,5.08913663931502,1,1.0891366393150197,44.62802137779334,0.2091892615055298
21_BSRD_lB,BS,R,D,B.pascuorum,B,BS_R,0.26017701352336453,2,6,5.000000000000001,1,1.2901865008880995,44.590401137976244,0.9709813499111901
21_BSRD_lL,BS,R,D,B.pascuorum,L,BS_R,0.6317075679819601,3,5.986699611719025,5.013300388280974,1,2.0361313095658318,41.69643978977352,0.8963868690434168
21_BSRD_pB,BS,R,D,B.lapidarius,B,BS_R,0,1,6,5,1,1,45.81712329,1
21_BSRD_pL,BS,R,D,B.lapidarius,L,BS_R,0,1,6,5,1,1,45.81712329,1
21_BSRE_lB,BS,R,E,B.pascuorum,B,BS_R,0.05778035292388455,2,3.031166251537031,5.000000000000001,1,1,26.461090685619858,0.40623325030740615
21_BSRE_pB,BS,R,E,B.lapidarius,B,BS_R,0.1276806847087002,2,5.916033004368225,5,1,1,45.26968007059375,0.9832066008736451
21_BSRE_pL,BS,R,E,B.lapidarius,L,BS_R,0.12111505016584918,2,5.9215318893802,5,1,1,45.30553138683354,0.9843063778760398
21_BSRF_lB,BS,R,F,B.pascuorum,B,BS_R,0.09060513294003344,2,3.0543417492228904,5,1,1,26.612188970952435,0.4108683498445782
21_BSRF_pB,BS,R,F,B.lapidarius,B,BS_R,0.30854748863865566,3,3.186479561434871,5,1,1,27.633828239318017,0.41762006912167804
21_BSUA_lB,BS,U,A,B.pascuorum,B,BS_U,0.66969746818428,5,3.3493544779912576,5.868760801057233,1,2.737521602114466,53.705564132525566,1.802772186642269
21_BSUA_pB,BS,U,A,B.lapidarius,B,BS_U,1.4052143467232097,8,4.3550142169728785,5.5163495188101495,1,1.890156736248278,85.91847291449263,1.1758120078740169
21_BSUA_pL,BS,U,A,B.lapidarius,L,BS_U,0.9384317448131291,4,3.8680784289354295,5.610512087502331,1,3.365219688024362,45.52955659164935,3.6205270026723024
21_BSUB_lB,BS,U,B,B.pascuorum,B,BS_U,0.09562914575433333,2,5.0193832794293565,5,1,1,44.611334131822915,0.1664757875149528
21_BSUB_lL,BS,U,B,B.pascuorum,L,BS_U,0.2027125046082215,3,5.018226724906809,5.012326480206737,1,1.0246529604134744,45.73583888022137,0.18644773252224026
21_BSUB_pB,BS,U,B,B.lapidarius,B,BS_U,1.5938139063898367,9,4.778120184899845,5.20493066255778,1,1.3359013867488445,40.44279819036331,0.7556240369799692
21_BSUC_lB,BS,U,C,B.pascuorum,B,BS_U,1.9805307970711703,11,4.1212264658418505,5.495384615384616,1.1860176053468088,2.2152172141168798,43.3718048223052,1.148999462076385
21_BSUC_pB,BS,U,C,B.lapidarius,B,BS_U,1.7781351104415604,9,4.324085452311183,5.353908687021457,1,1.5027682388394414,37.86211782544707,0.521293127894886
21_ZHRD_lB,ZH,R,D,B.pascuorum,B,ZH_R,0.8299701277551257,6,3.428292374814313,5.032528978980735,1.0650250096190843,1.1092048978113755,30.25433071128853,0.3967488566315371
21_ZHRD_pB,ZH,R,D,B.lapidarius,B,ZH_R,0.6233387362008783,4,5.590665411687674,5.024308397446391,1,1.0364625961695857,44.04846896877905,0.8864636192502865
21_ZHRE_lB,ZH,R,E,B.pascuorum,B,ZH_R,1.5420946773424995,8,4.301187687215171,5.7538025805098085,1,2.5334452253575304,38.45234696343269,0.7059104630698043
21_ZHRE_pB,ZH,R,E,B.lapidarius,B,ZH_R,0.9095126265082022,4,5.424680260617761,5.058638996138996,1,1.039092664092664,44.3636089164309,0.696976049710425
21_ZHRE_pL,ZH,R,E,B.lapidarius,L,ZH_R,0.5614374426498565,3,5.808449585025604,5,1,1,45.58158843853832,0.8371821472717643
21_ZHRF_lB,ZH,R,F,B.pascuorum,B,ZH_R,1.003330790320139,4,4.590417221225624,5.8081129564261325,1,1.6047971760893462,41.25443961327895,1.2095567386146633
