Taxon_Id,Species,occ,Years (min),Years (max)
1021980,Gymnocarpium dryopteris (L.) Newman,2,1982,2015
1021990,Gymnocarpium robertianum (Hoffm.) Newman,4,1982,2016
1022020,Gypsophila repens L.,5,2013,2019
1022100,Hedera helix L.,66,1884,2022
1022180,Helianthemum nummularium (L.) Mill.,11,1982,2022
1022220,Helianthemum nummularium subsp. obscurum (Čelak.) Holub,5,1982,2022
1022260,Helianthus annuus L.,13,1899,2015
1022305,Helianthus tuberosus aggr.,8,1899,2015
1022390,Helictotrichon pubescens (Huds.) Pilg.,31,1952,2022
1022480,Helleborus foetidus L.,12,2013,2020
1022520,Helleborus orientalis Lam.,19,2013,2020
1022540,Hemerocallis fulva (L.) L.,11,1982,2022
1022560,Hepatica nobilis Schreb.,34,1889,2020
1022580,Heracleum mantegazzianum Sommier & Levier,44,1997,2021
1022590,Heracleum sphondylium L.,40,1936,2022
1022600,Heracleum sphondylium L. subsp. sphondylium,18,1952,2020
1022640,Herminium monorchis (L.) R. Br.,3,1768,1966
1022670,Herniaria glabra L.,44,1982,2022
1022700,Hesperis matronalis L.,34,1966,2020
1022760,Hibiscus syriacus L.,1,2017,2017
1022800,Hieracium amplexicaule L.,1,1911,1911
1022820,Hieracium aurantiacum L.,32,2013,2022
1022880,Hieracium caespitosum Dumort.,9,2012,2016
1023030,Hieracium lachenalii C. C. Gmel.,11,1952,2021
1023040,Hieracium lactucella Wallr.,2,1952,2016
1023050,Hieracium laevigatum aggr.,2,1966,2013
1023110,Hieracium murorum aggr.,38,1952,2022
1023200,Hieracium pilosella L.,29,1899,2022
1023210,Hieracium piloselloides Vill.,21,1911,2020
1023320,Hieracium sabaudum aggr.,8,1911,2020
1023460,Hieracium umbellatum aggr.,6,1982,2022
1023560,Himantoglossum hircinum (L.) Spreng.,1,1854,1854
1023580,Hippocrepis comosa L.,8,1982,2016
1023590,Hippocrepis emerus (L.) Lassen,5,2012,2021
1023600,Hippophaë rhamnoides L.,55,1876,2022
1023610,Hippuris vulgaris L.,10,1857,2017
1023630,Holcus lanatus L.,98,1936,2022
1023640,Holcus mollis L.,16,1899,2019
1023690,Hordelymus europaeus (L.) Harz,13,1994,2022
1023700,Hordeum distichon L.,1,1899,1899
1023720,Hordeum murinum L.,14,1899,2022
1023730,Hordeum murinum L. subsp. murinum,5,1899,2015
1023740,Hordeum murinum subsp. leporinum (Link) Arcang.,2,1982,2014
1023770,Hordeum vulgare L.,7,1982,2014
1023780,Hordeum vulgare L. subsp. vulgare,6,2013,2014
1023760,Hordeum vulgare aggr.,11,1899,2014
1023830,Hottonia palustris L.,1,1955,1955
1023850,Humulus lupulus L.,22,1952,2019
1023860,Huperzia selago (L.) Schrank & Mart.,0,1966,1966
1023870,Hyacinthoides hispanica (Mill.) Rothm.,3,2016,2019
1023880,Hyacinthoides non-scripta (L.) Rothm.,10,2013,2022
1023980,Hyoscyamus niger L.,2,2014,2017
1024000,Hypericum calycinum L.,11,2012,2022
1024040,Hypericum hirsutum L.,29,1877,2022
1024050,Hypericum humifusum L.,14,1982,2021
1024060,Hypericum maculatum Crantz,13,1911,2022
1024070,Hypericum maculatum Crantz subsp. maculatum,4,2013,2016
1024100,Hypericum montanum L.,5,1994,2020
1024130,Hypericum perforatum L.,45,1952,2022
1024140,Hypericum perforatum L. subsp. perforatum,20,1982,2020
1024180,Hypericum tetrapterum Fr.,24,1911,2022
1024190,Hypericum ×desetangsii Lamotte,0,1982,1982
1024230,Hypochaeris radicata L.,39,1952,2021
1024350,Iberis sempervirens L.,7,2012,2016
1024360,Iberis umbellata L.,1,2015,2015
1024370,Ilex aquifolium L.,57,1994,2022
1024410,Impatiens glandulifera Royle,22,1988,2020
1024420,Impatiens noli-tangere L.,16,1876,2021
1024430,Impatiens parviflora DC.,46,1879,2022
1024470,Inula conyzae (Griess.) Meikle,2,1982,2015
1024500,Inula helenium L.,2,2016,2016
1024510,Inula helvetica Weber,95,1768,2022
1024540,Inula salicina L.,3,1899,1982
1024580,Ipomoea purpurea (L.) Roth,1,1901,1901
1024610,Iris foetidissima L.,1,2015,2015
1024650,Iris pseudacorus L.,178,1911,2022
1024670,Iris sibirica L.,9,1768,2000
1024690,Iris variegata L.,1,2019,2019
1024730,Isatis tinctoria L.,1,1911,1966
1024770,Isolepis setacea (L.) R. Br.,1,1966,1981
1024810,Jasione montana L.,2,1944,1944
1024830,Jasminum nudiflorum Lindl.,1,2014,2014
1024880,Juglans regia L.,34,1952,2022
1024900,Juncus alpinoarticulatus Chaix,3,1911,2021
1024930,Juncus articulatus L.,40,1899,2020
1024925,Juncus articulatus aggr.,43,1899,2021
1024940,Juncus bufonius L.,7,1982,2021
1024980,Juncus compressus Jacq.,12,1982,2017
1024990,Juncus conglomeratus L.,2,2013,2019
1025000,Juncus effusus L.,42,1952,2020
1025030,Juncus inflexus L.,45,1952,2022
1025090,Juncus subnodulosus Schrank,43,1911,2020
1025100,Juncus tenageia L. f.,0,1966,1966
1025110,Juncus tenuis Willd.,37,1982,2022
1025140,Juniperus communis L.,2,1952,2020
1025150,Juniperus communis L. subsp. communis,1,1952,1982
1025200,Kerria japonica (L.) DC.,5,2013,2014
1025210,Kickxia elatine (L.) Dumort.,2,1898,1982
1025220,Kickxia spuria (L.) Dumort.,6,1898,2013
1025230,Knautia arvensis (L.) Coult.,52,1952,2022
1025240,Knautia dipsacifolia Kreutzer,23,1982,2021
1025250,Knautia dipsacifolia Kreutzer subsp. dipsacifolia,8,1982,2020
1025470,Koeleria macrantha (Ledeb.) Schult.,1,1952,1952
1025480,Koeleria pyramidata (Lam.) P. Beauv.,6,2013,2016
1025490,Koeleria pyramidata aggr.,10,1952,2016
1025520,Koelreuteria paniculata Laxm.,1,2015,2015
1025540,Laburnum anagyroides Medik.,1,1903,1903
1025565,Lactuca sativa L.,4,1899,2013
1025580,Lactuca serriola L.,30,1982,2022
1025610,Lactuca virosa L.,21,2003,2020
1025650,Lamium album L.,2,2020,2020
1025660,Lamium amplexicaule L.,4,1898,2019
1025670,Lamium galeobdolon (L.) L.,101,1952,2022
1025680,Lamium galeobdolon (L.) L. subsp. galeobdolon,19,2012,2016
1025690,Lamium galeobdolon subsp. argentatum (Smejkal) J. Duvign.,19,2012,2022
1025710,Lamium galeobdolon subsp. montanum (Pers.) Hayek,26,1979,2020
1025730,Lamium maculatum (L.) L.,39,1878,2022
1025750,Lamium purpureum L.,64,1879,2022
1025780,Lapsana communis L.,38,1982,2022
1025790,Lapsana communis L. subsp. communis,14,2013,2020
1025800,Lapsana communis subsp. intermedia (M. Bieb.) Hayek,1,2016,2016
1025810,Larix decidua Mill.,21,1982,2022
1025920,Lathraea squamaria L.,8,1898,2020
1025980,Lathyrus hirsutus L.,2,1868,1966
1025990,Lathyrus latifolius L.,26,1982,2022
1026000,Lathyrus linifolius (Reichard) Bässler,5,1876,2020
1026010,Lathyrus niger (L.) Bernh.,1,1886,1886
1026020,Lathyrus nissolia L.,2,1894,1909
1026050,Lathyrus pratensis L.,70,1899,2022
1026090,Lathyrus sylvestris L.,8,1982,2021
1026120,Lathyrus vernus (L.) Bernh.,24,1882,2021
1026130,Lathyrus vernus (L.) Bernh. subsp. vernus,14,1982,2019
1026150,Laurus nobilis L.,1,2015,2015
1026160,Lavandula angustifolia Mill.,16,2012,2019
1026200,Leersia oryzoides (L.) Sw.,9,1966,2020
1026220,Legousia speculum-veneris (L.) Chaix,7,1899,2022
1026240,Lemna minor L.,33,1901,2022
1026235,Lemna minor aggr.,35,1901,2022
1026250,Lemna minuta Humb. & al.,2,2013,2013
1026260,Lemna trisulca L.,59,1984,2020
1026290,Leontodon autumnalis L.,33,1982,2019
1026330,Leontodon hispidus L.,43,1899,2022
1026340,Leontodon hispidus L. subsp. hispidus,11,2013,2016
1026350,Leontodon hispidus subsp. danubialis (Jacq.) Simonk.,2,2013,2017
1026450,Leontodon saxatilis Lam.,1,2021,2021
1026500,Lepidium campestre (L.) R. Br.,5,1960,2017
1026510,Lepidium densiflorum Schrad.,1,1899,1966
1026505,Lepidium densiflorum aggr.,5,1899,2015
1026540,Lepidium neglectum Thell.,4,2015,2015
1026560,Lepidium ruderale L.,2,2012,2013
1026580,Lepidium virginicum L.,25,1982,2021
1026700,Leucanthemum praecox (Horvatić) Horvatić,0,1982,1982
1026730,Leucanthemum vulgare Lam.,31,1936,2021
1026710,Leucanthemum vulgare aggr.,65,1936,2022
1026750,Leucojum aestivum L.,3,2013,2021
1026760,Leucojum vernum L.,12,1893,2016
1026850,Ligustrum vulgare L.,88,1899,2022
1027010,Linaria purpurea (L.) Mill.,46,2012,2022
1027060,Linaria vulgaris Mill.,25,1899,2022
1027130,Linum catharticum L.,13,1884,2017
1027170,Linum usitatissimum L.,5,2014,2015
1027180,Liparis loeselii (L.) Rich.,2,1911,1982
1027220,Listera ovata (L.) R. Br.,37,1899,2022
1027230,Lithospermum officinale L.,67,1899,2022
1027260,Lobelia erinus L.,5,2012,2019
1027280,Lobularia maritima (L.) Desv.,7,2012,2021
1027300,Lolium multiflorum Lam.,42,1936,2022
1027310,Lolium perenne L.,100,1952,2022
1027320,Lolium remotum Schrank,0,1966,1966
1027340,Lolium temulentum L.,1,1899,1966
1027390,Lonicera caprifolium L.,24,1899,2022
1027400,Lonicera etrusca Santi,2,2012,2012
1027410,Lonicera henryi Hemsl.,16,2013,2020
1027420,Lonicera japonica Thunb.,1,2020,2020
1027440,Lonicera nigra L.,5,1897,2016
1027450,Lonicera nitida E. H. Wilson,8,2012,2019
1027460,Lonicera periclymenum L.,23,1899,2020
1027470,Lonicera pileata Oliv.,25,2012,2016
1027480,Lonicera tatarica L.,3,2013,2019
1027490,Lonicera xylosteum L.,80,1899,2022
1027520,Lotus corniculatus L.,58,1982,2022
1027510,Lotus corniculatus aggr.,99,1880,2022
1027540,Lotus maritimus L.,4,1876,1982
1027550,Lotus pedunculatus Cav.,8,1876,2022
1027560,Lotus tenuis Willd.,1,1880,1880
1027600,Lunaria annua L.,10,1897,2022
1027610,Lunaria rediviva L.,2,2019,2020
1027640,Lupinus polyphyllus Lindl.,2,2015,2015
1027700,Luzula campestris (L.) DC.,30,1952,2022
1027760,Luzula luzuloides (Lam.) Dandy & Wilmott,18,1982,2022
1027770,Luzula luzuloides (Lam.) Dandy & Wilmott subsp. luzuloides,2,2020,2022
1027780,Luzula luzuloides subsp. rubella (Mert. & W. D. J. Koch) Holub,1,2013,2013
1027790,Luzula multiflora (Ehrh.) Lej.,9,2015,2019
1027785,Luzula multiflora aggr.,9,2015,2019
1027820,Luzula nivea (L.) DC.,5,2012,2020
1027840,Luzula pilosa (L.) Willd.,22,1982,2020
1027910,Luzula sylvatica (Huds.) Gaudin,19,2013,2020
1027920,Luzula sylvatica aggr.,22,1982,2022
1027950,Lycopersicon esculentum Mill.,10,1899,2015
1027980,Lycopodium annotinum L.,0,1966,1966
1027990,Lycopodium clavatum L.,1,1899,1994
1028030,Lycopus europaeus L.,42,1899,2017
1028080,Lysimachia nemorum L.,19,1885,2021
1028090,Lysimachia nummularia L.,38,1899,2022
1028100,Lysimachia punctata L.,20,2012,2021
1028110,Lysimachia thyrsiflora L.,14,1768,2021
1028120,Lysimachia vulgaris L.,84,1899,2022
1028130,Lythrum hyssopifolia L.,3,1938,1966
1028150,Lythrum salicaria L.,106,1911,2022
1028200,Mahonia aquifolium (Pursh) Nutt.,28,1882,2022
1028210,Maianthemum bifolium (L.) F. W. Schmidt,15,1885,2020
1028260,Malus pumila Mill.,14,2009,2021
1028270,Malus sylvestris (L.) Mill.,4,1982,2020
1028280,Malus sylvestris aggr.,20,1982,2021
1028290,Malva alcea L.,12,1966,2020
1028320,Malva moschata L.,24,1952,2022
1028330,Malva neglecta Wallr.,24,1899,2019
1028370,Malva sylvestris L.,27,1968,2022
1028420,Matricaria chamomilla L.,31,1982,2022
1028430,Matricaria discoidea DC.,24,1982,2022
1028440,Matteuccia struthiopteris (L.) Tod.,4,2012,2015
1028480,Meconopsis cambrica (L.) Vig.,12,2006,2022
1028510,Medicago falcata L.,1,1911,1966
1028530,Medicago lupulina L.,78,1897,2022
1028540,Medicago minima (L.) L.,1,2020,2020
1028560,Medicago polymorpha L.,1,1898,1898
1028590,Medicago sativa L.,55,1936,2022
1028640,Melampyrum pratense L.,2,1982,2015
1028680,Melica ciliata L.,1,2016,2016
1028690,Melica nutans L.,27,1952,2022
1028700,Melica transsilvanica Schur,1,2012,2012
1028710,Melica uniflora Retz.,23,1989,2022
1028720,Melilotus albus Medik.,21,1911,2022
1028730,Melilotus altissimus Thuill.,8,1899,2016
1028740,Melilotus indicus (L.) All.,3,1898,1994
1028760,Melilotus officinalis Lam.,6,1899,2020
1028780,Melissa officinalis L.,26,1899,2021
1028800,Mentha aquatica L.,68,1952,2020
1028810,Mentha arvensis L.,9,1936,2021
1028830,Mentha longifolia (L.) Huds.,30,1899,2022
1028860,Mentha spicata L.,1,2013,2013
1028855,Mentha spicata aggr.,8,2013,2019
1028870,Mentha suaveolens Ehrh.,4,2013,2019
1028880,Mentha ×piperita L.,3,2013,2019
1028890,Mentha ×verticillata L.,5,1899,1901
1028910,Menyanthes trifoliata L.,2,1982,2016
1028920,Mercurialis annua L.,6,1899,2017
1028940,Mercurialis perennis L.,8,1982,2022
1028950,Mespilus germanica L.,12,1993,2022
1029020,Milium effusum L.,14,1982,2022
1029040,Mimulus guttatus DC.,14,2010,2018
1029037,Mimulus guttatus aggr.,14,2010,2018
1029140,Minuartia hybrida (Vill.) Schischk.,7,1899,2013
1029290,Mirabilis jalapa L.,2,2012,2012
1029340,Misopates orontium (L.) Raf.,2,2015,2016
1029400,Moehringia trinervia (L.) Clairv.,17,1899,2020
1029430,Molinia arundinacea Schrank,10,1982,2020
1029440,Molinia caerulea (L.) Moench,31,1952,2016
1029470,Moneses uniflora (L.) A. Gray,3,1944,1966
1029480,Monotropa hypophegea Wallr.,1,1966,2011
1029490,Monotropa hypopitys aggr.,1,1966,2011
1029580,Muhlenbergia mexicana (L.) Trin.,1,2020,2020
1029610,Muscari armeniacum Baker,11,2013,2017
1029620,Muscari botryoides (L.) Mill.,27,1897,2022
1029630,Muscari comosum (L.) Mill.,2,1966,2013
1029650,Muscari neglectum Guss.,8,2012,2022
1029640,Muscari neglectum aggr.,32,1995,2022
1029660,Muscari racemosum (L.) Mill.,20,1995,2021
1029680,Mycelis muralis (L.) Dumort.,28,1952,2021
1029700,Myosotis arvensis Hill,47,1936,2022
1029720,Myosotis cespitosa Schultz,2,1952,2016
1029740,Myosotis discolor Pers.,3,1899,2015
1029770,Myosotis nemorosa Besser,2,2013,2015
1029780,Myosotis ramosissima Rochel,11,1899,2022
1029800,Myosotis scorpioides L.,31,1952,2021
1029795,Myosotis scorpioides aggr.,35,1952,2021
1029820,Myosotis sylvatica Hoffm.,14,2013,2021
1029815,Myosotis sylvatica aggr.,14,2013,2021
1029840,Myosoton aquaticum (L.) Moench,9,1936,2020
1029850,Myosurus minimus L.,1,1873,1873
1029860,Myricaria germanica (L.) Desv.,4,1877,1982
1029900,Myriophyllum spicatum L.,58,1966,2021
1029910,Myriophyllum verticillatum L.,5,1899,2013
1030010,Narcissus poëticus L.,3,2016,2022
1030015,Narcissus poëticus aggr.,3,2016,2022
1030020,Narcissus pseudonarcissus L.,27,1966,2022
1030110,Nasturtium officinale R. Br.,34,1982,2022
1030140,Neottia nidus-avis (L.) Rich.,17,1982,2020
1030190,Nepeta racemosa Lam.,1,2019,2019
1030250,Nicandra physalodes (L.) Gaertn.,2,2011,2011
1030310,Nigella damascena L.,11,2012,2022
1030420,Nonea lutea (Desr.) DC.,2,1907,2020
1030440,Nuphar lutea (L.) Sm.,3,1994,2018
1030460,Nymphaea alba L.,9,1911,2018
1030500,Ocimum basilicum L.,1,2012,2012
1030530,Odontites vernus (Bellardi) Dumort.,2,1911,1994
1030550,Odontites vernus aggr.,2,1911,1994
1030590,Oenanthe fistulosa L.,1,1768,1768
1030640,Oenothera biennis L.,4,2019,2022
1030630,Oenothera biennis aggr.,54,1899,2022
1030670,Oenothera deflexa R. R. Gates,1,2012,2012
1030710,Oenothera fallax Renner,5,2012,2020
1030720,Oenothera glazioviana Micheli,24,2013,2021
1030729,Oenothera parviflora aggr.,10,1952,2022
1030820,Omphalodes verna Moench,1,2018,2018
1030860,Onobrychis viciifolia Scop.,45,1899,2022
1030940,Ononis repens L.,18,1899,2021
1030960,Ononis spinosa L.,7,1899,2016
1030970,Ononis spinosa L. subsp. spinosa,5,1982,2016
1030955,Ononis spinosa aggr.,25,1899,2021
1030990,Onopordum acanthium L.,1,1966,2022
1031050,Ophioglossum vulgatum L.,2,1919,1991
1031070,Ophrys apifera Huds.,43,1966,2020
1031160,Ophrys insectifera L.,2,1921,1982
1031350,Orchis mascula (L.) L.,4,1952,2013
1031360,Orchis mascula (L.) L. subsp. mascula,1,2008,2008
1031380,Orchis militaris L.,2,1952,2013
1031390,Orchis morio L.,1,1915,1966
1031470,Orchis simia Lam.,4,2015,2021
1031560,Origanum vulgare L.,42,1952,2022
1031580,Orlaya grandiflora (L.) Hoffm.,1,1912,1912
1031610,Ornithogalum divergens Boreau,3,2021,2022
1031620,Ornithogalum gussonei Ten.,1,2019,2019
1031640,Ornithogalum nutans L.,45,1876,2022
1031650,Ornithogalum pyrenaicum L.,0,1966,1966
1031680,Ornithogalum umbellatum L.,65,1899,2022
1031675,Ornithogalum umbellatum aggr.,75,1899,2022
1031700,Orobanche alba Willd.,1,1877,1877
1031820,Orobanche gracilis Sm.,1,1937,1937
1031900,Orobanche minor Sm.,10,2014,2022
1031970,Orobanche salviae F. W. Schultz,1,1937,1937
1032000,Orthilia secunda (L.) House,9,1952,2020
1032070,Oxalis acetosella L.,37,1952,2022
1032090,Oxalis corniculata L.,28,1987,2022
1032110,Oxalis dillenii Jacq.,16,2013,2021
1032150,Oxalis stricta L.,34,1884,2022
1032410,Panicum barbipulvinatum Nash,6,2011,2020
1032360,Panicum capillare L.,15,2014,2022
1032355,Panicum capillare aggr.,37,1899,2022
1032370,Panicum dichotomiflorum Michx.,10,1994,2016
1032390,Panicum miliaceum L.,8,1899,2016
1032440,Papaver argemone L.,0,1982,1982
1032460,Papaver croceum Ledeb.,0,1982,1982
1032470,Papaver dubium L.,26,1885,2021
1032480,Papaver dubium L. subsp. dubium,11,1899,2016
1032490,Papaver dubium subsp. lecoqii (Lamotte) Syme,5,2012,2016
1032520,Papaver orientale L.,1,2016,2016
1032530,Papaver rhoeas L.,47,1885,2020
1032550,Papaver somniferum L.,10,2012,2016
1032580,Parietaria officinalis L.,4,2013,2020
1032590,Paris quadrifolia L.,26,1899,2022
1032600,Parnassia palustris L.,14,1911,2014
1032640,Parthenocissus inserta (A. Kern.) Fritsch,134,2012,2022
1032650,Parthenocissus quinquefolia (L.) Planch.,4,1899,2014
1032645,Parthenocissus quinquefolia aggr.,141,1899,2022
1032660,Parthenocissus tricuspidata (Siebold & Zucc.) Planch.,3,2015,2015
1032690,Pastinaca sativa L.,22,1899,2016
1032700,Pastinaca sativa L. subsp. sativa,8,1899,2016
1032710,Pastinaca sativa subsp. sylvestris (Mill.) Rouy & E. G. Camus,4,2012,2013
1032730,Paulownia tomentosa (Thunb.) Steud.,5,2014,2021
1032840,Pedicularis palustris L.,5,1768,1982
1032950,Pennisetum alopecuroides (L.) Spreng.,2,2016,2016
1033000,Petasites albus (L.) Gaertn.,8,1952,2022
1033010,Petasites hybridus (L.) G. Gaertn. & al.,1,1982,2015
1033050,Petrorhagia prolifera (L.) P. W. Ball & Heywood,16,1966,2021
1033060,Petrorhagia saxifraga (L.) Link,44,2007,2022
1033170,Peucedanum palustre (L.) Moench,1,1952,1952
1033220,Phacelia tanacetifolia Benth.,16,2013,2022
1033230,Phalaris arundinacea L.,96,1768,2021
1033260,Phalaris canariensis L.,6,1899,2014
1033290,Phegopteris connectilis (Michx.) Watt,3,1982,2015
1033300,Philadelphus coronarius L.,12,2013,2019
1033360,Phleum bertolonii DC.,3,1982,2016
1033390,Phleum phleoides (L.) H. Karst.,1,2014,2014
1033410,Phleum pratense L.,22,1901,2022
1033400,Phleum pratense aggr.,41,1901,2022
1033450,Phragmites australis (Cav.) Steud.,169,1952,2022
1033460,Phuopsis stylosa (Trin.) B. D. Jacks.,1,2016,2016
1033480,Phyllitis scolopendrium (L.) Newman,35,1976,2022
1033510,Physalis alkekengi L.,4,1966,2016
1033520,Physalis peruviana L.,3,1900,1900
1033530,Physocarpus opulifolius (L.) Maxim.,2,1881,2020
1033670,Phyteuma orbiculare L.,1,1911,1911
1033740,Phyteuma spicatum L.,36,1952,2022
1033750,Phyteuma spicatum L. subsp. spicatum,1,2020,2020
1033800,Picea abies (L.) H. Karst.,52,1952,2021
1033820,Picris echioides L.,2,2016,2020
1033830,Picris hieracioides L.,21,1952,2022
1033920,Pimpinella major (L.) Huds.,10,1982,2016
1033970,Pimpinella saxifraga L.,5,2005,2014
1033950,Pimpinella saxifraga aggr.,7,1982,2014
1033980,Pinguicula alpina L.,2,1899,1901
1034050,Pinguicula vulgaris L.,7,1768,1982
1034080,Pinus mugo Turra,1,1952,1952
1034100,Pinus nigra J. F. Arnold,9,2013,2020
1034120,Pinus strobus L.,5,2016,2021
1034130,Pinus sylvestris L.,59,1885,2022
1034255,Plantago altissima L.,1,2013,2013
1034260,Plantago arenaria Waldst. & Kit.,1,1962,1994
1034270,Plantago argentea Chaix,1,2022,2022
1034310,Plantago coronopus L.,1,2022,2022
1034330,Plantago lanceolata L.,109,1936,2022
1034350,Plantago major L.,85,1936,2022
1034360,Plantago major L. subsp. major,21,1982,2020
1034370,Plantago major subsp. intermedia (Gilib.) Lange,12,1936,2020
1034390,Plantago media L.,32,1952,2022
1034420,Platanthera bifolia (L.) Rich.,4,1952,2014
1034430,Platanthera chlorantha (Custer) Rchb.,4,1916,2020
1034450,Platanus ×hispanica Münchh.,7,1899,2016
1034480,Poa angustifolia L.,5,2013,2015
1034490,Poa annua L.,62,1936,2022
1034520,Poa bulbosa L.,51,1876,2022
1034550,Poa compressa L.,19,1899,2020
1034620,Poa nemoralis L.,38,1952,2022
1034630,Poa palustris L.,37,1982,2021
1034660,Poa pratensis L.,29,1997,2021
1034650,Poa pratensis aggr.,54,1952,2022
1034690,Poa trivialis L.,78,1936,2022
1034700,Poa trivialis L. subsp. trivialis,22,1982,2017
1034740,Polycarpon tetraphyllum (L.) L.,9,2012,2018
1034785,Polygala amara aggr.,2,1952,1996
1034800,Polygala amarella Crantz,2,1952,1996
1034840,Polygala comosa Schkuhr,11,2005,2021
1034890,Polygala vulgaris L.,5,1982,2022
1034900,Polygala vulgaris L. subsp. vulgaris,1,1982,2022
1034920,Polygonatum multiflorum (L.) All.,52,1952,2022
1034930,Polygonatum odoratum (Mill.) Druce,3,2019,2020
1034940,Polygonatum verticillatum (L.) All.,0,1982,1982
1034960,Polygonum amphibium L.,7,1768,2018
1034990,Polygonum aviculare L.,7,2019,2022
1034980,Polygonum aviculare aggr.,71,1901,2022
1035010,Polygonum bistorta L.,5,1768,2021
1035030,Polygonum capitatum D. Don,1,2006,2006
1035040,Polygonum hydropiper L.,19,1899,2016
1035050,Polygonum lapathifolium L.,25,1899,2019
1035060,Polygonum lapathifolium L. subsp. lapathifolium,13,1982,2016
1035090,Polygonum minus Huds.,2,1982,2016
1035100,Polygonum mite Schrank,6,1982,2022
1035140,Polygonum persicaria L.,43,1936,2022
1035200,Polypodium vulgare L.,5,1895,2019
1035240,Polystichum aculeatum (L.) Roth,13,1982,2022
1035260,Polystichum lonchitis (L.) Roth,2,1901,1901
1035300,Pontederia cordata L.,1,2016,2016
1035310,Populus alba L.,48,1899,2020
1035330,Populus nigra L.,31,1952,2022
1035340,Populus nigra L. subsp. nigra,12,1952,2022
1035350,Populus nigra subsp. pyramidalis Čelak.,7,1952,2015
1035325,Populus nigra aggr.,38,1952,2022
1035360,Populus tremula L.,24,1952,2021
1035380,Populus ×canadensis Moench,1,2020,2020
1035390,Populus ×canescens (Aiton) Sm.,4,2013,2013
1035410,Portulaca oleracea L.,30,1897,2022
1035460,Potamogeton berchtoldii Fieber,9,1966,2020
1035470,Potamogeton coloratus Hornem.,6,1889,1966
1035490,Potamogeton crispus L.,13,1982,2020
1035500,Potamogeton filiformis Pers.,3,1982,2012
1035540,Potamogeton lucens L.,1,2000,2000
1035550,Potamogeton natans L.,7,1911,2013
1035580,Potamogeton pectinatus L.,12,1899,2018
1035575,Potamogeton pectinatus aggr.,15,1899,2018
1035590,Potamogeton perfoliatus L.,2,1899,1982
1035620,Potamogeton pusillus L.,9,1878,2013
1035615,Potamogeton pusillus aggr.,19,1878,2020
1035700,Potentilla anserina L.,26,1897,2022
1035710,Potentilla argentea L.,9,1966,2020
1035810,Potentilla erecta (L.) Raeusch.,15,1952,2020
1035830,Potentilla fruticosa L.,7,2012,2015
1035890,Potentilla inclinata Vill.,1,2016,2016
1035900,Potentilla intermedia L.,6,1984,2013
1035920,Potentilla micrantha DC.,4,2016,2019
1035980,Potentilla norvegica L.,12,1982,2016
1035990,Potentilla palustris (L.) Scop.,1,1960,1966
1036030,Potentilla recta L.,13,1982,2020
1036040,Potentilla reptans L.,75,1936,2022
1036060,Potentilla sterilis (L.) Garcke,51,1960,2022
1036090,Potentilla verna L.,18,1979,2022
1036120,Prenanthes purpurea L.,12,1982,2022
1036150,Primula acaulis (L.) L.,35,2013,2022
1036200,Primula elatior (L.) L.,36,1952,2022
1036210,Primula elatior (L.) L. subsp. elatior,11,1952,2022
1036230,Primula farinosa L.,9,1768,2000
1036330,Primula veris L.,30,1911,2022
1036340,Primula veris L. subsp. veris,13,1911,2015
1036460,Prunella grandiflora (L.) Scholler,10,1899,2019
1036480,Prunella vulgaris L.,65,1899,2021
1036490,Prunus armeniaca L.,2,2016,2020
1036500,Prunus avium L.,53,1952,2022
1036510,Prunus cerasifera Ehrh.,16,2013,2022
1036550,Prunus domestica L.,2,1982,2020
1036560,Prunus domestica L. subsp. domestica,2,1982,2020
1036590,Prunus laurocerasus L.,2348,2012,2022
1036600,Prunus lusitanica L.,1,2015,2015
1036610,Prunus mahaleb L.,3,2015,2020
1036620,Prunus padus L.,88,1885,2022
1036630,Prunus padus L. subsp. padus,12,1979,2018
1036640,Prunus padus subsp. petraea (Tausch) Domin,3,2017,2017
1036650,Prunus persica (L.) Batsch,1,1982,2016
1036660,Prunus serotina Ehrh.,13,2013,2021
1036670,Prunus spinosa L.,74,1894,2022
1036700,Pseudolysimachion spicatum (L.) Opiz,1,2020,2020
1036740,Pseudotsuga menziesii (Mirb.) Franco,12,2014,2020
1036760,Pteridium aquilinum (L.) Kuhn,4,1982,2016
1036800,Pterocarya fraxinifolia (Poir.) Spach,7,2013,2022
1036840,Pulicaria dysenterica (L.) Bernh.,18,1899,2020
1036870,Pulmonaria collina W. Sauer,4,1879,1971
1036890,Pulmonaria mollis aggr.,28,1874,2020
1036895,Pulmonaria mollis Hornem.,7,2013,2020
1036910,Pulmonaria mollis subsp. alpigena W. Sauer,7,2013,2020
1036920,Pulmonaria montana Lej.,2,1874,1911
1036950,Pulmonaria obscura Dumort.,13,1899,2020
1036970,Pulmonaria officinalis L.,2,1982,2021
1036960,Pulmonaria officinalis aggr.,20,1899,2021
1037100,Pulsatilla vulgaris Mill.,1,2020,2020
1037140,Pyracantha coccinea M. Roem.,5,2012,2015
1037150,Pyrola chlorantha Sw.,2,1912,2001
1037170,Pyrola minor L.,1,1966,2021
1037180,Pyrola rotundifolia L.,1,1952,1966
1037230,Pyrus pyraster Burgsd.,6,2013,2020
1037220,Pyrus pyraster aggr.,7,2013,2020
1037270,Quercus cerris L.,1,1901,1901
1037310,Quercus petraea Liebl.,13,1899,2020
