"","sp_richn","fdis","fmpd","fori","fspe","fide_PC1","fide_PC2","fide_PC3","fide_PC4"
"02_1_BERD_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"02_2_BERD_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"02_BEUA_p",3,0.386136590876215,0.416165172085227,0.00237843288537989,0.343693013077738,-0.0590864335370817,0.0923812372125576,-0.0133128412023528,0.00160947326620504
"02_BEUB_p",7,0.369321783852445,0.355275957545692,0.0671844284946145,0.259923833792491,0.0173303180273038,0.0375429784624367,-0.00265573588282893,0.000293525709552495
"02_BEUC_p",2,0.184274366197536,0.235746802692002,0.00340370440452256,0.303905719001178,-0.127962331983583,0.069774859464348,-0.00431087877074557,0.00174452914046342
"02_BSRD_p",2,0.153630107267541,0.196542836276684,0.000899122131946477,0.345138454862058,-0.144584277985764,0.0763659690273711,-0.0222236883957334,-0.00329465343254617
"02_BSRE_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"02_BSUA_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"02_BSUB_p",8,0.266876494886032,0.252979125795886,0.0151330858181101,0.303029425998094,-0.101053739107051,0.0410876393149395,-0.0214147819419841,-0.00458797776491282
"02_BSUC_p",11,0.418938600900787,0.384810742602569,0.0642373117080997,0.308002168761564,-0.0458027564523638,0.0498320882918619,-0.0154014927546679,0.00332826583372106
"02_ZHRD_p",6,0.272908965391305,0.249488111478449,0.0308289885328819,0.346626822053995,-0.104648645764812,0.0778154212606492,-0.0212192485170504,-0.00742967902631092
"02_ZHRE_p",4,0.107198419279468,0.109468066863305,0.00931877207076162,0.364095125510471,-0.149384702950404,0.0917881752709075,-0.0162709638914962,-0.00499043371308542
"02_ZHRF_p",3,0.119398148779516,0.131428926553985,0.0017141000310119,0.350403539643082,-0.145436336100662,0.0838562558155333,-0.0190024993980118,-0.00231866325270028
"02_ZHUA_p",4,0.252030722828046,0.269753244835079,0.00333033175643831,0.25009574974798,-0.0865070464168444,0.0479795255209074,-0.00581770795647218,-0.0019540229238942
"02_ZHUB_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"02_ZHUC_p",2,0.467344779546597,0.597885857953812,0.0722659170664396,0.333643704852203,-0.0205237988821704,0.0612357703366149,-0.0276362713153647,-0.0131973884197967
"03_1_BERD_p",3,0.119398148779516,0.131428926553985,0.0017141000310119,0.350403539643082,-0.145436336100662,0.0838562558155333,-0.0190024993980118,-0.00231866325270028
"03_2_BERD_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"03_BEUA_p",5,0.383438394156316,0.375855360147048,0.00283611779251525,0.284156923807626,-0.0524140105696292,0.0502656263090301,-0.0102379971213215,-0.000367892777195999
"03_BEUB_p",11,0.376010348521774,0.337451879762559,0.0407635032206842,0.279100070195054,-0.0524441583701517,0.0024204556710903,0.0123908946206663,0.0107658474505851
"03_BEUC_p",5,0.166779198808254,0.161103931922254,0.006685919253786,0.293211306827741,-0.126806326320458,0.053659022382949,-0.00706241619804332,0.00462726564786648
"03_BSRD_p",3,0.170105824535579,0.191657179754773,0.00551609921153744,0.315605204789275,-0.137327578132732,0.0459072047380981,-0.0230988391912028,-0.000493742226074143
"03_BSRE_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"03_BSRF_p",4,0.15231838842899,0.151523284552712,0.00194515939616757,0.314225500283676,-0.133771362497604,0.0680392849745426,-0.0149220724181484,0.000313699585563651
"03_BSUA_p",2,0.0401693831062911,0.0513896958585489,0.00176055143845978,0.382887198916292,-0.152487719819002,0.11020268648834,-0.00908057494977447,-0.00125590166004332
"03_BSUB_p",6,0.344892540822798,0.32485424440062,0.00541744295801736,0.282594503120013,-0.0627291329580746,0.0637077178164057,-0.00818895297013513,4.58085783892413e-05
"03_BSUC_p",10,0.330397759065593,0.299902403195932,0.0310612024072971,0.269071917626156,-0.0739144542597025,0.0271592745832226,-0.0124981889800648,-0.00367031582294738
"03_ZHRD_p",2,0.153630107267541,0.196542836276684,0.000899122131946477,0.345138454862058,-0.144584277985764,0.0763659690273711,-0.0222236883957334,-0.00329465343254617
"03_ZHRE_p",5,0.341694585793533,0.34077542008507,0.0307733669684249,0.318706388903547,-0.0914754137329452,0.0244614434326487,0.00465007345959755,0.00365595374825282
"03_ZHRF_p",3,0.173796197991565,0.196719479770031,0.000599414754631023,0.315711644342615,-0.13750790582496,0.0447139767855832,-0.0214291811525212,-0.000190200814327297
"03_ZHUA_p",4,0.348721462522123,0.345822394405787,0.0270050020867447,0.323149509141129,-0.0807623075278681,0.0554216230557486,-0.0187451497486597,-0.00397226391856032
"03_ZHUB_p",7,0.278533945916841,0.261550324622087,0.0373837860670404,0.193647775552305,-0.0365101326012127,0.0481180198098022,0.0167202052357,-0.0045991744407607
"03_ZHUC_p",2,0.68209627998926,0.872622820274428,0.227363645887664,0.582110701146727,0.0462142729047707,0.185322548935829,-0.0601946062305536,0.0208885863145967
"04_1_BERD_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"04_2_BERD_p",2,0.153630107267541,0.196542836276684,0.000899122131946477,0.345138454862058,-0.144584277985764,0.0763659690273711,-0.0222236883957334,-0.00329465343254617
"04_BEUA_p",5,0.323049374149458,0.316857312954245,0.0339117860879892,0.32399035580192,-0.0861628734789054,0.062355060582794,-0.023643029035193,0.00233733855363036
"04_BEUB_p",10,0.336375010896887,0.312188881140582,0.0336983386659456,0.260512807915701,-0.0504457880614217,-0.00466246950754707,-0.0191888080403735,0.0163717496881072
"04_BEUC_p",8,0.343366218568542,0.315813463047237,0.0306348288336433,0.2628524006582,-0.0547174776959663,0.0445675610242478,-0.00587507380475009,0.000344547679590567
"04_BSRD_p",2,0.153630107267541,0.196542836276684,0.000899122131946477,0.345138454862058,-0.144584277985764,0.0763659690273711,-0.0222236883957334,-0.00329465343254617
"04_BSRE_p",2,0.290398129317106,0.371513585459081,0.0334717510493945,0.350017481143149,-0.14315684180361,0.0286316006662252,-0.0137519616653772,-0.00123320391324129
"04_BSRF_p",5,0.284148498504911,0.290723373491027,0.0281593978434242,0.294099255370032,-0.0908662315995532,0.0427173844572834,-0.0110026255847091,0.00683841320077939
"04_BSUA_p",2,0.370477270164987,0.473960831957671,0.00959781329119918,0.249763691098913,-0.0576596670808765,0.0551889581764973,0.00108099623656745,-0.00778244435759529
"04_BSUB_p",3,0.377699339679574,0.41804470155632,0.0515787816748532,0.274726161319,0.00390129299678594,0.0726634638592177,-0.00592075356222646,0.00150950612460508
"04_BSUC_p",9,0.390388789289427,0.345004185944894,0.0584830189749679,0.265608572469784,-0.027139333342534,0.0169634780520828,-0.0122483443874553,0.00714416338296631
"04_ZHRD_p",5,0.357378631341803,0.337289258049468,0.0442998767293625,0.301423163580355,-0.0625258152887979,0.0714297551500518,0.00573320029980488,0.00461890966569595
"04_ZHRE_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"04_ZHRF_p",10,0.394717248100427,0.343510549308274,0.03048504234713,0.290163653818919,-0.0590555853313911,0.0336927267352254,0.00177335461702441,-0.00527261621617207
"04_ZHUA_p",5,0.167584095420317,0.156447305483833,0.00745501765660932,0.342647705069123,-0.144178794660994,0.0697125386771275,-0.0169848044464163,-0.00278860608604625
"04_ZHUB_p",6,0.351499512331751,0.337343192825813,0.0267029270002926,0.250489865431832,-0.0200332391007781,0.0508558242931891,0.00738684742594709,0.00890069851282541
"04_ZHUC_p",5,0.410299662898844,0.379095024417387,0.0319301073489053,0.273229698677255,-0.0184212188985044,0.0349581823602284,0.00608370070656514,-0.00704747482212716
"05_1_BERD_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"05_2_BERD_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"05_BEUB_p",12,0.443647003350261,0.40484667887233,0.0667927778564637,0.288889790029164,-0.00618682977333922,0.038970504324439,-0.00595438835664271,0.00729451729946261
"05_BEUC_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"05_BSRD_p",2,0.316907680125968,0.40542791642626,0.00129239023175648,0.339272292010681,-0.131125411146277,0.0247853422300512,-0.0084750687006615,0.0209683666162128
"05_BSRE_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"05_BSRF_p",2,0.153630107267541,0.196542836276684,0.000899122131946477,0.345138454862058,-0.144584277985764,0.0763659690273711,-0.0222236883957334,-0.00329465343254617
"05_BSUA_p",3,0.144275507189603,0.155062707742922,0.00205314678951805,0.323821926679347,-0.134583960442145,0.0803312484760833,-0.00694731379270236,0.00189966159342294
"05_BSUB_p",3,0.390319874487965,0.39066181056049,0.0510625599510368,0.359325617756409,-0.0588888734346247,0.0985407440948325,-0.018173218699779,0.00367426633976537
"05_BSUC_p",4,0.363454225210168,0.363049458264097,0.0125151199509667,0.245916562876831,-0.0480348100403184,0.0268591366708915,0.00220944361100419,-0.00207115815126996
"05_ZHRD_p",8,0.331935996570689,0.279206658325284,0.0120930713845824,0.27427367846058,-0.0756726123261775,0.0587896783193005,-0.0049767939927577,-0.0115674687261504
"05_ZHRE_p",2,0.0401693831062911,0.0513896958585489,0.00176055143845978,0.382887198916292,-0.152487719819002,0.11020268648834,-0.00908057494977447,-0.00125590166004332
"05_ZHRF_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"05_ZHUA_p",8,0.204476164529685,0.182003785794271,0.0139332191835283,0.322681689855207,-0.134819096297877,0.0510736917627695,-0.0109980784059575,0.0093223221354936
"05_ZHUB_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"05_ZHUC_p",2,0.0401693831062911,0.0513896958585489,0.00176055143845978,0.382887198916292,-0.152487719819002,0.11020268648834,-0.00908057494977447,-0.00125590166004332
"06_1_BERD_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"06_2_BERD_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"06_BEUA_p",5,0.402378277715741,0.387935730035414,0.0297009741325771,0.304628310486408,-0.0420803137889385,0.0608456208583462,-0.00239957280212066,0.00949547394265362
"06_BEUB_p",9,0.358706448455303,0.332493052848855,0.0337196530201071,0.246069822619781,-0.0314941639536978,-0.004712059013554,-0.0030621063303186,0.00682084786794953
"06_BEUC_p",4,0.456118363986659,0.456689716537532,0.0165761238150289,0.36343494758375,-0.0442114024780131,0.0611914535397962,-0.050776618397633,0.0113979778459205
"06_BSRD_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"06_BSRE_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"06_BSRF_p",2,0.153630107267541,0.196542836276684,0.000899122131946477,0.345138454862058,-0.144584277985764,0.0763659690273711,-0.0222236883957334,-0.00329465343254617
"06_BSUA_p",2,0.0401693831062911,0.0513896958585489,0.00176055143845978,0.382887198916292,-0.152487719819002,0.11020268648834,-0.00908057494977447,-0.00125590166004332
"06_BSUB_p",6,0.466923231192161,0.429961227974537,0.0383028914277351,0.353054220053677,-0.0309703909981732,0.0628132836137967,-0.0448721294473799,0.00667980377736313
"06_BSUC_p",8,0.320713124449847,0.297817125567422,0.00989815854111811,0.248486740804537,-0.0652319252073169,0.030065321290202,-0.00314602828613944,-0.00279118003489539
"06_ZHRD_p",3,0.281897855522447,0.319520008780075,0.00390004326987903,0.238315592631753,-0.0715648723344647,0.0535849025379031,0.00519183882286592,-0.00112396841918753
"06_ZHRE_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"06_ZHRF_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"06_ZHUA_p",7,0.206401339507289,0.1954550896425,0.0111630683935596,0.299702880919415,-0.1280319019648,0.0210211717565332,-0.0146852692118257,0.0125920121321561
"06_ZHUB_p",9,0.36355141592229,0.323152202417484,0.0199204209219812,0.295717010420184,-0.0604836710588369,0.0592335332462408,0.00352537668596362,0.00194573123269419
"06_ZHUC_p",3,0.23022313066548,0.237586171711817,0.00158175102850494,0.337478874078276,-0.135715516621912,0.0598873265910621,-0.00496050013353973,0.0162827174703984
"07_1_BERD_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"07_2_BERD_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"07_BEUA_p",5,0.415620150416436,0.393622623418562,0.0286991412235466,0.32112140483076,-0.0487290921898108,0.0634820646835555,-0.00956469665211579,0.00747980091344978
"07_BEUB_p",4,0.15231838842899,0.151523284552712,0.00194515939616757,0.314225500283676,-0.133771362497604,0.0680392849745426,-0.0149220724181484,0.000313699585563651
"07_BEUC_p",2,0.153630107267541,0.196542836276684,0.000899122131946477,0.345138454862058,-0.144584277985764,0.0763659690273711,-0.0222236883957334,-0.00329465343254617
"07_BSRD_p",4,0.179839774031245,0.19595456167553,0.000987703392434443,0.315616551489772,-0.137433589582614,0.0240367323750632,-0.0272457200472277,-0.0106025068487829
"07_BSRE_p",3,0.119398148779516,0.131428926553985,0.0017141000310119,0.350403539643082,-0.145436336100662,0.0838562558155333,-0.0190024993980118,-0.00231866325270028
"07_BSRF_p",5,0.263901495888882,0.271237294416834,0.00228022298630091,0.285043708129167,-0.0971363288809126,0.0427473746076599,-0.00629420875868188,0.00319813758928191
"07_BSUA_p",2,0.0401693831062911,0.0513896958585489,0.00176055143845978,0.382887198916292,-0.152487719819002,0.11020268648834,-0.00908057494977447,-0.00125590166004332
"07_BSUB_p",6,0.464411762635547,0.441219014333113,0.0388481453918144,0.323337406519717,-0.00220978839354742,0.0611535493163122,-0.034364859063284,0.0062770075939506
"07_BSUC_p",9,0.233204587802245,0.223744318705205,0.0275366265872553,0.307686625556614,-0.114796961966612,0.050795194757396,-0.00932527784729555,-0.00526945504417724
"07_ZHRD_p",8,0.336642562760052,0.297597269643755,0.0240689061810566,0.264480282245903,-0.0665052121532997,0.0471775320231813,0.00362312500917173,0.00721122853984401
"07_ZHRE_p",2,0.316907680125968,0.40542791642626,0.00129239023175648,0.339272292010681,-0.131125411146277,0.0247853422300512,-0.0084750687006615,0.0209683666162128
"07_ZHRF_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"07_ZHUA_p",4,0.199368500011348,0.211614939259528,0.00146820184897399,0.298194324599368,-0.128552028492633,0.022876627434571,-0.0151687284090208,0.0122451326598432
"07_ZHUB_p",3,0.2606646247048,0.289808953201323,0.00373937869314486,0.240454826773665,-0.0679884611908879,0.0579876742086152,0.0028231324359306,-0.00489362406235279
"07_ZHUC_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"08_1_BERD_p",2,0.316907680125968,0.40542791642626,0.00129239023175648,0.339272292010681,-0.131125411146277,0.0247853422300512,-0.0084750687006615,0.0209683666162128
"08_2_BERD_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"08_BEUA_p",6,0.614189827090263,0.578820019182847,0.100746468865587,0.419863483951717,0.0104561228607332,0.0358564778729179,-0.0159844622736231,0.0167856788284329
"08_BEUB_p",13,0.455870774532552,0.426314817127969,0.0856208158358144,0.305154680104951,0.0250525349252212,0.0126261340207796,-0.0111095755473599,0.0132432163368411
"08_BEUC_p",4,0.280343666668903,0.299042172233438,0.0323586010077531,0.241695007216436,-0.0789797462436167,0.0323144960595229,-0.0111248280830852,-0.00553335080403545
"08_BSRD_p",3,0.220919257664972,0.240434021769761,0.000776538784540544,0.325676661620808,-0.139466929888824,0.0216611783434442,-0.0233788439648081,-0.0126552803190391
"08_BSRE_p",2,0.153630107267541,0.196542836276684,0.000899122131946477,0.345138454862058,-0.144584277985764,0.0763659690273711,-0.0222236883957334,-0.00329465343254617
"08_BSRF_p",5,0.263901495888882,0.271237294416834,0.00228022298630091,0.285043708129167,-0.0971363288809126,0.0427473746076599,-0.00629420875868188,0.00319813758928191
"08_BSUA_p",2,0.0401693831062911,0.0513896958585489,0.00176055143845978,0.382887198916292,-0.152487719819002,0.11020268648834,-0.00908057494977447,-0.00125590166004332
"08_BSUB_p",4,0.343748594898359,0.339012807108902,0.0387022192673066,0.340853268591473,-0.0770000472419643,0.0816964066886044,-0.0233415010984558,0.00164465314532048
"08_BSUC_p",7,0.295782864408852,0.284979365948756,0.00800612473209207,0.262844342748695,-0.08179730533406,0.0310424726785773,-0.00506998654641656,-0.00520776111166662
"08_ZHRD_p",3,0.162039534299935,0.177934674476788,0.00280953534172042,0.297749219699673,-0.129086077543716,0.0569043711328721,-0.0158227019453259,-0.000318376052362458
"08_ZHRE_p",6,0.421644624101347,0.393645951157682,0.0453597229380136,0.314068530873044,-0.0646389199810951,0.00111306054048002,0.0062347944939943,0.0154374686598653
"08_ZHRF_p",2,0.153630107267541,0.196542836276684,0.000899122131946477,0.345138454862058,-0.144584277985764,0.0763659690273711,-0.0222236883957334,-0.00329465343254617
"08_ZHUA_p",10,0.370819306984063,0.333091087096075,0.0164102531391899,0.249371696452219,-0.0396953521401238,0.00325361046791874,0.0139790182580086,0.00323801352201743
"08_ZHUB_p",4,0.332556907404326,0.334246872318528,0.0589232958949694,0.282752371034309,-0.0756731856359901,0.0548782761806762,-0.00333770991049531,-0.00680556660519895
"08_ZHUC_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"09_1_BERD_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"09_2_BERD_p",3,0.304034186433966,0.334819144129217,0.00112955097177834,0.265836865714107,-0.0826878067606337,0.0572575684277606,-0.00612560206523301,-0.00467751489762384
"09_BEUA_p",4,0.357664102417235,0.365649175603549,0.0415537186527008,0.314754517451117,-0.0709184787660168,0.0532346183805281,-0.0264137559433491,0.00301334391529008
"09_BEUB_p",4,0.291660562395161,0.284646389287966,0.00793422748249441,0.309076985777415,-0.0989184267706561,0.0731468905513045,-0.00921664942774926,-0.0124508024175548
"09_BEUC_p",2,0.233492788089735,0.298713160053902,0.00865481465500328,0.300629809508143,-0.125520039539029,0.0533146603843563,-0.0132166876591265,0.000264478838070075
"09_BSRD_p",2,0.153630107267541,0.196542836276684,0.000899122131946477,0.345138454862058,-0.144584277985764,0.0763659690273711,-0.0222236883957334,-0.00329465343254617
"09_BSRE_p",2,0.153630107267541,0.196542836276684,0.000899122131946477,0.345138454862058,-0.144584277985764,0.0763659690273711,-0.0222236883957334,-0.00329465343254617
"09_BSRF_p",8,0.524117160056158,0.479144036130914,0.0650258464433971,0.369746346934043,-0.019924603941023,0.0704204097831789,-0.0433075614035346,0.0100604385492786
"09_BSUA_p",2,0.269543412008345,0.344833624333528,0.00614990893720796,0.31286106814898,-0.126664318754851,0.0408165544587955,-0.0194622518177383,-0.00169461931198154
"09_BSUB_p",4,0.34250664275718,0.341671372014936,0.0389565043361862,0.320917058868672,-0.0688607654980761,0.079052651184017,-0.0143001118944738,0.0048083967799129
"09_BSUC_p",6,0.310039183433132,0.297081755695049,0.00934047885410738,0.258381890486319,-0.073009355696694,0.0378102914211657,-0.00106718973951833,-7.34212329554853e-05
"09_ZHRD_p",3,0.382157990133053,0.418564326751342,0.0449381986321145,0.301290395146524,-0.0694714213262919,0.031387240147663,-0.0132574050141396,0.00878265359885
"09_ZHRE_p",2,0.153630107267541,0.196542836276684,0.000899122131946477,0.345138454862058,-0.144584277985764,0.0763659690273711,-0.0222236883957334,-0.00329465343254617
"09_ZHRF_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"09_ZHUA_p",2,0.153659394463628,0.196580304118684,0.000899122131946477,0.345163758786007,-0.144585087714423,0.076384246340237,-0.0222449997029195,-0.00330084023105733
"09_ZHUB_p",9,0.357844627815186,0.324990084157779,0.0289628296267058,0.242829192062616,-0.0148278022296762,0.041406711597139,0.00297938943235309,0.00626741500635181
"09_ZHUC_p",4,0.273801761718659,0.302635417798297,0.00596768171342418,0.240708353421585,-0.0760278001568033,0.0164145782362517,-0.00746899503116317,-0.00386122712372123
"10_1_BERD_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"10_2_BERD_p",2,0.153630107267541,0.196542836276684,0.000899122131946477,0.345138454862058,-0.144584277985764,0.0763659690273711,-0.0222236883957334,-0.00329465343254617
"10_BEUA_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"10_BEUB_p",8,0.549453245760867,0.515868024685895,0.1380239675009,0.377065563446413,-0.00240212705975919,0.0527823451271655,-0.0059684122815776,0.0158333430440423
"10_BEUC_p",4,0.186045077688354,0.194359282040954,0.0284399700813834,0.308256761125125,-0.126393772612679,0.0598213602154441,-0.0162056136762562,-0.00227007945525947
"10_BSRD_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"10_BSRE_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"10_BSRF_p",3,0.160672024338794,0.176216970055343,0.00147886058517585,0.298656097309858,-0.129314999219986,0.0577734368354376,-0.0157093894233416,0.000540493745087708
"10_BSUA_p",8,0.357859548323744,0.337477202877739,0.0234204864140841,0.265017736492598,-0.0602497089095852,0.0148666685718989,0.00966149712889329,0.006229405971276
"10_BSUB_p",3,0.119398148779516,0.131428926553985,0.0017141000310119,0.350403539643082,-0.145436336100662,0.0838562558155333,-0.0190024993980118,-0.00231866325270028
"10_BSUC_p",4,0.285732529550933,0.287878874724809,0.00131231575575287,0.291743579365243,-0.0978696983165403,0.0553432333015178,-0.0136903536157899,-0.00622331189577822
"10_ZHRD_p",4,0.354699752181686,0.343458195799704,0.0379104670719651,0.351842665409028,-0.079674085850565,0.0873884738932784,-0.0216123835256518,0.00119695036254749
"10_ZHRE_p",6,0.415683756581339,0.390668696791552,0.0462432787023627,0.311975278392048,-0.0653059542838018,0.011454838855575,0.0111817846758432,0.0186286560164276
"10_ZHRF_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"10_ZHUA_p",5,0.198029257382717,0.192944938965899,0.0137494675071408,0.322733029684896,-0.135838854498335,0.0519144921020861,-0.0128088616006812,0.00732181217155029
"10_ZHUB_p",3,0.29841108255319,0.336895459448425,0.0108590010525731,0.250520493294209,-0.0684402897581797,0.0533342822849455,0.001898419833593,-0.0116456558831078
"10_ZHUC_p",7,0.341576751490819,0.312304621809835,0.0231217616473437,0.243817199680103,-0.0520512180806249,0.0268552763545731,-0.00511381150041985,-0.00135869995316654
"11_1_BERD_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"11_2_BERD_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"11_BEUA_p",3,0.149188331479033,0.16219401062031,0.00511182902302261,0.282861373429955,-0.121359000281721,0.061489535454445,0.000699060398164511,0.00613164364849034
"11_BEUB_p",4,0.271809365807722,0.276955193339836,0.00629450497579393,0.266538118402104,-0.0903090570451609,0.0574507795491057,-0.00326973010199796,-0.00193019587696091
"11_BEUC_p",4,0.280343666668903,0.299042172233438,0.0323586010077531,0.241695007216436,-0.0789797462436167,0.0323144960595229,-0.0111248280830852,-0.00553335080403545
"11_BSRD_p",3,0.194228204193678,0.231203087866289,0.00131693785657919,0.324282383212044,-0.138403118390733,0.0352371230924021,-0.0266320376003683,-0.00213207567039934
"11_BSRE_p",2,0.153630107267541,0.196542836276684,0.000899122131946477,0.345138454862058,-0.144584277985764,0.0763659690273711,-0.0222236883957334,-0.00329465343254617
"11_BSRF_p",6,0.469012846651233,0.445133777080741,0.0825946815105368,0.352802573865417,-0.040280085856155,0.0846233928558299,-0.0260704427741785,0.00603318067402705
"11_BSUA_p",5,0.332431418307678,0.3440919517078,0.0275502785710827,0.321397446312131,-0.093227970615383,0.0234213956368099,0.0102323007094766,-0.00155062704150359
"11_BSUB_p",2,0.401462757607758,0.513601340538533,0.00434055511069474,0.350867919357114,-0.0176155984850892,0.111624301487394,-0.00402563410908014,0.00552552188534946
"11_BSUC_p",3,0.144275507189603,0.155062707742922,0.00205314678951805,0.323821926679347,-0.134583960442145,0.0803312484760833,-0.00694731379270236,0.00189966159342294
"11_ZHRD_p",5,0.448530202739282,0.432689848445254,0.0598585495428926,0.313366634039892,0.00857606151705615,0.0508802626478224,-0.0203610148462845,0.00838351612564093
"11_ZHRE_p",1,0,NA,0.000177047047776814,0.404840688627453,-0.157834987307544,0.121568543584822,-0.00560102849698033,-0.00214512042707813
"11_ZHRF_p",7,0.426306916196097,0.387887083276733,0.0539315762095544,0.279890006767504,-0.0184182656781821,0.00999984797557253,0.00785457843968488,0.00467841840643691
"11_ZHUA_p",6,0.34164511169436,0.322309626491015,0.0193960137212455,0.274443618850424,-0.0651008357069542,0.047273487511763,-0.00781459728964074,-0.00315110860596961
"11_ZHUB_p",6,0.358377518657768,0.357406336466124,0.0759892357654759,0.325830443783756,-0.101792503188453,0.035869691142536,-0.0244405703771166,-0.0356223888684879
"11_ZHUC_p",8,0.340672894795748,0.305704059632791,0.0327636728610632,0.261432676774789,-0.0570669435079655,0.0452442566444213,-0.00903216692830144,-0.00982807664411749
"12_1_BERD_p",2,0.316907680125968,0.40542791642626,0.00129239023175648,0.339272292010681,-0.131125411146277,0.0247853422300512,-0.0084750687006615,0.0209683666162128
"12_2_BERD_p",3,0.240321422672188,0.279541247147084,0.00140199255987636,0.321326935039341,-0.131194796985512,0.0269113596433409,-0.0185988285652698,0.0124975155981371
"12_BEUA_p",9,0.440337481973669,0.382487394714948,0.0547956547161156,0.314072537089569,-0.0410413268711911,0.0406329202359329,0.00245368400589105,0.00452873325610468
"12_BEUB_p",11,0.288602119631788,0.267201936264338,0.0235495570954892,0.270421158285433,-0.0800144279945981,0.0407603224977082,0.00669543967265626,0.00198735635209273
